step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,exec_ms,sample_ms,step_ms
0,128,640,128,640,640,3,6.662144,-1,0,2767.904785,3583.182861,6351.087646
1,128,512,128,512,1152,3,5.609472,47.47776,1,527.526917,2800.170898,3327.697815
2,1,513,1,513,513,3,6.352896,-1,0,76.633087,9.140224,85.773312
3,17,8192,17,8192,8705,3,22.207487,-1,0,519.901184,23.122944,543.024128
4,33,8192,33,8192,16897,3,22.503424,-1,0,487.328766,23.528448,510.857214
5,49,8192,49,8192,25086,3,23.037952,-1,0,494.758911,24.427521,519.186432
6,65,8192,65,8192,33238,3,23.445503,-1,0,494.324738,24.915968,519.240705
7,80,8192,80,8192,41369,3,23.415808,-1,0,501.134338,25.366528,526.500866
8,95,8192,95,8192,49468,3,23.886848,-1,0,502.184967,25.927679,528.112646
9,111,8192,111,8192,57548,3,23.904257,-1,0,507.317261,26.524672,533.841932
10,126,8192,126,8192,65605,3,24.383488,-1,0,509.773834,27.101185,536.875019
11,128,1873,128,1873,67317,3,8.813568,-1,0,144.301056,11.516928,155.817984
12,128,512,128,512,67650,3,5.075968,56.822784,1,56.895489,7.745536,64.641025
13,128,512,128,512,67955,3,5.097472,56.603649,1,56.675327,7.776256,64.451583
14,128,512,128,512,68242,3,5.086208,56.58112,1,56.644608,7.752704,64.397312
15,128,512,128,512,68509,3,5.10464,56.67123,1,56.742912,7.76704,64.509952
16,128,2547,128,2547,68663,3,10.125312,-1,0,174.189575,12.857344,187.046919
17,128,4075,128,4075,68685,3,14.112768,-1,0,269.283325,16.833536,286.116861
18,128,5093,128,5093,68666,3,16.418816,-1,0,327.058441,19.163136,346.221577
19,128,5090,128,5090,68629,3,16.253952,-1,0,323.841034,18.967552,342.808586
20,128,8144,128,8144,68388,3,24.403969,-1,0,512.282654,27.124737,539.407391
21,128,5599,128,5599,68324,3,17.809408,-1,0,360.71936,20.519936,381.239296
22,128,5093,128,5093,68290,3,16.323584,-1,0,324.456451,19.040257,343.496708
23,127,8192,127,8192,67000,3,24.394753,-1,0,513.460205,27.119616,540.579821
24,128,7072,128,7072,67858,3,21.795839,-1,0,453.377014,24.492031,477.869045
25,127,8192,127,8192,66565,3,24.399872,-1,0,511.858673,27.121664,538.980337
26,128,5546,128,5546,67532,3,17.797119,-1,0,359.353333,20.504576,379.857908
27,128,2548,128,2548,67725,3,10.249216,-1,0,176.103424,13.011968,189.115392
28,128,2548,128,2548,67905,3,10.121216,-1,0,176.609283,12.847104,189.456388
29,128,1514,128,1514,68116,3,7.757824,-1,0,118.214653,10.474496,128.689149
30,128,4075,128,4075,68169,3,14.265344,-1,0,269.68576,17.009665,286.695425
31,128,3566,128,3566,68241,3,13.221888,-1,0,247.616516,15.916032,263.532548
32,128,2560,128,2560,68374,3,10.230784,-1,0,176.290817,12.980224,189.271041
33,128,6111,128,6111,68290,3,19.436544,-1,0,395.412476,22.152191,417.564667
34,128,4583,128,4583,68298,3,15.466496,-1,0,302.876678,18.183168,321.059847
35,128,5059,128,5059,68244,3,16.412672,-1,0,325.235718,19.151873,344.38759
36,128,4582,128,4582,68250,3,15.567872,-1,0,303.299591,18.307072,321.606663
37,128,6109,128,6109,68132,3,19.612673,-1,0,394.928131,22.359039,417.28717
38,128,3056,128,3056,68234,3,11.684864,-1,0,210.886658,14.411776,225.298433
39,128,6618,128,6618,68094,3,20.376575,-1,0,418.8078,23.113728,441.921528
40,128,5600,128,5600,68041,3,17.990656,-1,0,361.709564,20.72576,382.435324
41,128,6062,128,6062,67968,3,19.332096,-1,0,394.501129,22.044672,416.545801
42,128,6619,128,6619,67818,3,20.553728,-1,0,418.956299,23.316481,442.272779
43,128,2038,128,2038,68022,3,8.996864,-1,0,149.630981,11.698176,161.329158
44,128,5093,128,5093,67964,3,16.422913,-1,0,325.182465,19.162111,344.344576
45,128,1530,128,1530,68181,3,7.72608,-1,0,118.755325,10.42944,129.184765
46,128,6618,128,6618,68033,3,20.547585,-1,0,420.435974,23.303167,443.739141
47,128,3566,128,3566,68132,3,13.223936,-1,0,248.048645,15.916032,263.964677
48,128,4055,128,4055,68169,3,14.11584,-1,0,270.478333,16.835585,287.313917
49,128,2547,128,2547,68328,3,10.223616,-1,0,176.062469,12.9792,189.04167
50,128,5601,128,5601,68239,3,17.970177,-1,0,363.198456,20.706305,383.90476
51,128,4059,128,4059,68304,3,14.239744,-1,0,271.163391,16.990208,288.153599
52,128,5092,128,5092,68295,3,16.413696,-1,0,325.162994,19.153919,344.316914
53,128,3564,128,3564,68378,3,13.33248,-1,0,249.114624,16.057344,265.171968
54,128,6109,128,6109,68252,3,19.360767,-1,0,396.74469,22.0672,418.81189
