step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,exec_ms,sample_ms,step_ms
0,128,256,-1,-1,-1,-1,-1,38.543362,1,4818.680664,6225.336426,11044.01709
1,128,128,-1,-1,-1,-1,-1,19.810305,1,21.72928,7.894016,29.623296
2,1,513,-1,-1,-1,-1,-1,-1,0,88.651779,3.950592,92.602371
3,18,8192,-1,-1,-1,-1,-1,-1,0,502.79425,0.86528,503.65953
4,34,8192,-1,-1,-1,-1,-1,-1,0,488.404999,0.893952,489.298951
5,51,8192,-1,-1,-1,-1,-1,-1,0,493.198334,0.907264,494.105598
6,67,8192,-1,-1,-1,-1,-1,-1,0,495.740936,0.966656,496.707592
7,84,8192,-1,-1,-1,-1,-1,-1,0,500.649994,0.980992,501.630986
8,100,8192,-1,-1,-1,-1,-1,-1,0,503.061493,1.015808,504.077301
9,116,8192,-1,-1,-1,-1,-1,-1,0,507.01004,1.032192,508.042232
10,128,6221,-1,-1,-1,-1,-1,-1,0,403.48877,1.050624,404.539394
11,128,128,-1,-1,-1,-1,-1,23.578625,1,23.640064,1.06496,24.705024
12,128,128,-1,-1,-1,-1,-1,23.141376,1,23.18848,1.056768,24.245248
13,128,128,-1,-1,-1,-1,-1,22.986752,1,23.033855,1.058816,24.092671
14,128,128,-1,-1,-1,-1,-1,22.89152,1,22.935553,1.058816,23.994369
15,128,128,-1,-1,-1,-1,-1,22.914047,1,22.961151,1.051648,24.012799
16,128,128,-1,-1,-1,-1,-1,22.915071,1,22.960129,1.058816,24.018945
17,128,128,-1,-1,-1,-1,-1,22.835199,1,22.881281,1.057792,23.939073
18,128,128,-1,-1,-1,-1,-1,22.847488,1,22.913025,1.058816,23.971841
19,128,128,-1,-1,-1,-1,-1,22.882303,1,22.951937,1.060864,24.012801
20,128,128,-1,-1,-1,-1,-1,22.836224,1,22.909952,1.052672,23.962624
21,128,128,-1,-1,-1,-1,-1,22.883327,1,22.943745,1.055744,23.999489
22,128,128,-1,-1,-1,-1,-1,22.863873,1,22.93248,1.052672,23.985152
23,128,128,-1,-1,-1,-1,-1,22.864897,1,22.924288,1.053696,23.977984
24,128,128,-1,-1,-1,-1,-1,22.868992,1,22.936577,1.055744,23.992321
25,128,128,-1,-1,-1,-1,-1,22.884352,1,22.94784,1.060864,24.008704
26,128,128,-1,-1,-1,-1,-1,22.90176,1,22.961151,1.056768,24.017919
27,128,128,-1,-1,-1,-1,-1,22.906879,1,22.97344,1.052672,24.026112
28,128,128,-1,-1,-1,-1,-1,22.903809,1,22.94784,1.055744,24.003584
29,128,623,-1,-1,-1,-1,-1,-1,0,67.384323,2.481152,69.865475
30,128,1120,-1,-1,-1,-1,-1,-1,0,102.217728,1.03936,103.257088
