step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,exec_ms,sample_ms,step_ms
0,256,512,-1,-1,-1,-1,-1,56.912895,1,5133.854492,17836.431641,22970.286133
1,256,256,-1,-1,-1,-1,-1,27.621376,1,29.493248,12.24704,41.740288
2,1,513,-1,-1,-1,-1,-1,-1,0,60.118015,1.963008,62.081023
3,18,8192,-1,-1,-1,-1,-1,-1,0,551.674866,0.869376,552.544242
4,34,8192,-1,-1,-1,-1,-1,-1,0,485.933044,0.904192,486.837236
5,51,8192,-1,-1,-1,-1,-1,-1,0,495.762421,0.914432,496.676853
6,67,8192,-1,-1,-1,-1,-1,-1,0,494.516235,0.963584,495.479819
7,84,8192,-1,-1,-1,-1,-1,-1,0,501.731323,0.99328,502.724603
8,100,8192,-1,-1,-1,-1,-1,-1,0,501.428223,1.014784,502.443007
9,116,8192,-1,-1,-1,-1,-1,-1,0,509.160461,1.033216,510.193677
10,132,8192,-1,-1,-1,-1,-1,-1,0,510.28479,1.328128,511.612918
11,149,8192,-1,-1,-1,-1,-1,-1,0,517.426147,1.359872,518.786019
12,165,8192,-1,-1,-1,-1,-1,-1,0,517.630981,1.38752,519.018501
13,181,8192,-1,-1,-1,-1,-1,-1,0,524.530701,1.40288,525.933581
14,197,8192,-1,-1,-1,-1,-1,-1,0,525.608948,1.431552,527.0405
15,213,8192,-1,-1,-1,-1,-1,-1,0,531.561462,1.451008,533.01247
16,229,8192,-1,-1,-1,-1,-1,-1,0,532.279297,1.482752,533.762049
17,245,8192,-1,-1,-1,-1,-1,-1,0,537.167847,1.480704,538.648551
18,256,5771,-1,-1,-1,-1,-1,-1,0,397.171722,1.497088,398.66881
19,256,256,-1,-1,-1,-1,-1,33.978367,1,34.043903,1.482752,35.526655
20,256,256,-1,-1,-1,-1,-1,33.611774,1,33.687553,1.457152,35.144705
21,256,256,-1,-1,-1,-1,-1,33.26976,1,33.343487,1.451008,34.794495
22,256,256,-1,-1,-1,-1,-1,33.256447,1,33.323009,1.451008,34.774017
23,256,256,-1,-1,-1,-1,-1,33.19091,1,33.263615,1.437696,34.701311
24,256,256,-1,-1,-1,-1,-1,33.086464,1,33.159168,1.435648,34.594816
25,256,256,-1,-1,-1,-1,-1,33.045506,1,33.117184,1.43872,34.555904
26,256,256,-1,-1,-1,-1,-1,33.127422,1,33.200127,1.439744,34.639871
27,256,256,-1,-1,-1,-1,-1,33.350655,1,33.423359,1.44896,34.872319
28,256,256,-1,-1,-1,-1,-1,33.425407,1,33.498112,1.451008,34.94912
29,256,752,-1,-1,-1,-1,-1,-1,0,98.977791,1.457152,100.434943
30,256,1248,-1,-1,-1,-1,-1,-1,0,129.476608,1.4848,130.961408
31,256,2240,-1,-1,-1,-1,-1,-1,0,187.331589,1.481728,188.813317
32,256,1248,-1,-1,-1,-1,-1,-1,0,129.666046,1.472512,131.138558
33,256,3727,-1,-1,-1,-1,-1,-1,0,283.670532,1.483776,285.154308
34,256,4224,-1,-1,-1,-1,-1,-1,0,306.841614,1.492992,308.334606
35,256,5215,-1,-1,-1,-1,-1,-1,0,374.009857,1.485824,375.495681
36,256,6669,-1,-1,-1,-1,-1,-1,0,453.298187,1.497088,454.795275
37,256,7197,-1,-1,-1,-1,-1,-1,0,489.383942,1.494016,490.877958
38,256,5709,-1,-1,-1,-1,-1,-1,0,398.280701,1.492992,399.773693
39,256,6704,-1,-1,-1,-1,-1,-1,0,453.35141,1.507328,454.858738
40,254,8192,-1,-1,-1,-1,-1,-1,0,539.102234,1.50528,540.607514
41,252,8192,-1,-1,-1,-1,-1,-1,0,539.070435,1.498112,540.568547
42,251,8192,-1,-1,-1,-1,-1,-1,0,538.798096,1.48992,540.288016
43,253,8192,-1,-1,-1,-1,-1,-1,0,539.827209,1.50528,541.332489
44,247,8192,-1,-1,-1,-1,-1,-1,0,538.708984,1.49504,540.204024
45,247,8192,-1,-1,-1,-1,-1,-1,0,538.980347,1.496064,540.476411
46,250,8192,-1,-1,-1,-1,-1,-1,0,539.47699,1.502208,540.979198
47,256,7055,-1,-1,-1,-1,-1,-1,0,480.795654,1.491968,482.287622
48,256,6204,-1,-1,-1,-1,-1,-1,0,432.650238,1.509376,434.159614
49,256,5200,-1,-1,-1,-1,-1,-1,0,375.579651,1.498112,377.077763
50,256,2240,-1,-1,-1,-1,-1,-1,0,188.038147,1.4848,189.522947
51,256,2047,-1,-1,-1,-1,-1,-1,0,173.954041,1.4848,175.438841
52,256,2238,-1,-1,-1,-1,-1,-1,0,187.671555,1.497088,189.168643
53,256,2735,-1,-1,-1,-1,-1,-1,0,221.305862,1.50528,222.811142
54,256,1247,-1,-1,-1,-1,-1,-1,0,129.953796,1.485824,131.43962
55,256,256,-1,-1,-1,-1,-1,33.852417,1,33.92717,1.467392,35.394562
56,256,256,-1,-1,-1,-1,-1,33.499138,1,33.571838,1.446912,35.01875
