step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,exec_ms,sample_ms,step_ms
0,192,960,192,960,960,3,8.408064,-1,0,4765.342773,17397.640625,22162.983398
1,192,768,192,768,1728,3,7.783424,-1,0,501.875702,4508.999512,5010.875214
2,1,513,1,513,513,3,6.75328,-1,0,60.250111,7.586816,67.836926
3,17,8192,17,8192,8705,3,22.206465,-1,0,525.024231,23.105536,548.129766
4,33,8192,33,8192,16897,3,22.675455,-1,0,488.94873,23.699455,512.648186
5,49,8192,49,8192,25086,3,23.013376,-1,0,492.617737,24.396799,517.014536
6,65,8192,65,8192,33238,3,23.239679,-1,0,495.406067,24.700928,520.106995
7,80,8192,80,8192,41369,3,23.412737,-1,0,499.597321,25.365503,524.962824
8,95,8192,95,8192,49468,3,23.880705,-1,0,503.030792,25.91744,528.948233
9,111,8192,111,8192,57548,3,23.933952,-1,0,505.945099,26.573824,532.518923
10,126,8192,126,8192,65605,3,24.224768,-1,0,511.340546,26.937344,538.277889
11,141,8192,141,8192,73636,3,24.927233,-1,0,512.920593,28.454912,541.375505
12,156,8192,156,8192,81649,3,24.861696,-1,0,518.08667,28.451839,546.538509
13,170,8192,170,8192,89634,3,25.078785,-1,0,520.564758,28.731392,549.29615
14,185,8192,185,8192,97579,3,25.28768,-1,0,525.330444,29.232128,554.562572
15,192,4519,192,4519,101785,3,16.507904,-1,0,314.961914,20.454399,335.416313
16,192,2803,192,2803,102130,3,12.292096,-1,0,210.981888,16.253952,227.23584
17,192,4331,192,4331,102296,3,16.243711,-1,0,306.471924,20.196352,326.668276
18,192,5348,192,5348,102433,3,18.746368,-1,0,364.191742,22.72768,386.919422
19,192,4329,192,4329,102625,3,16.387072,-1,0,306.006012,20.340736,326.346748
20,192,7892,192,7892,102575,3,25.149441,-1,0,514.672668,29.15328,543.825949
21,192,6366,192,6366,102621,3,21.287935,-1,0,422.504456,25.266176,447.770632
22,192,6860,192,6860,102619,3,21.913601,-1,0,443.804657,25.919489,469.724146
23,189,8192,189,8192,100636,3,25.331713,-1,0,527.108093,29.263872,556.371965
24,188,8192,188,8192,99794,3,25.333759,-1,0,526.632935,29.256704,555.889639
25,177,8192,177,8192,94060,3,25.261057,-1,0,524.14978,29.180927,553.330708
26,176,8192,176,8192,93243,3,25.133057,-1,0,525.128723,29.044737,554.17346
27,181,8192,181,8192,95703,3,25.19552,-1,0,525.365234,29.08672,554.451954
28,181,8192,181,8192,95411,3,25.476095,-1,0,526.711792,29.411327,556.123119
29,186,8192,186,8192,98441,3,25.307137,-1,0,527.198181,29.22496,556.423141
30,192,6452,192,6452,101866,3,21.550079,-1,0,431.762421,25.555967,457.318388
31,192,4839,192,4839,102034,3,17.17248,-1,0,330.615814,21.152767,351.768581
32,192,4839,192,4839,102172,3,17.184769,-1,0,330.556427,21.163008,351.719435
33,192,6366,192,6366,102222,3,21.301249,-1,0,423.554047,25.308161,448.862207
34,192,6855,192,6855,102208,3,21.902336,-1,0,444.389374,25.930752,470.320126
35,192,3822,192,3822,102461,3,14.976,-1,0,273.888245,19.004416,292.89266
36,192,6859,192,6859,102459,3,21.90848,-1,0,444.263428,25.924608,470.188036
37,189,8192,189,8192,100501,3,25.604095,-1,0,528.911377,29.57312,558.484497
38,192,7066,192,7066,102358,3,23.263231,-1,0,469.739532,27.270144,497.009676
39,189,8192,189,8192,100408,3,25.601025,-1,0,528.775146,29.576193,558.351339
40,192,7574,192,7574,102233,3,24.05888,-1,0,493.966339,28.061695,522.028034
41,192,6351,192,6351,102289,3,21.309441,-1,0,424.418304,25.326591,449.744896
42,192,6172,192,6172,102354,3,20.826113,-1,0,421.201935,24.798208,446.000143
43,188,8192,188,8192,99824,3,25.591808,-1,0,529.004517,29.561855,558.566372
44,192,7063,192,7063,102199,3,23.016447,-1,0,471.45575,26.980352,498.436102
45,189,8192,189,8192,100279,3,25.60512,-1,0,528.793579,29.576193,558.369772
46,191,8192,191,8192,101067,3,25.621504,-1,0,530.574341,29.61408,560.188421
47,185,8192,185,8192,98025,3,25.5744,-1,0,528.068604,29.534208,557.602812
48,192,7904,192,7904,101852,3,25.156609,-1,0,518.300659,29.160448,547.461107
49,192,2803,192,2803,102191,3,12.351488,-1,0,213.032959,16.339968,229.372927
50,192,5855,192,5855,102292,3,19.728384,-1,0,389.225464,23.747583,412.973047
51,192,6348,192,6348,102304,3,21.301249,-1,0,425.16275,25.312256,450.475006
52,192,7891,192,7891,102258,3,25.147392,-1,0,518.026245,29.149183,547.175428
53,192,5857,192,5857,102332,3,19.741695,-1,0,389.469177,23.7568,413.225977
54,192,6365,192,6365,102395,3,21.308416,-1,0,425.563141,25.315329,450.878469
55,192,6366,192,6366,102418,3,21.318657,-1,0,425.457672,25.329664,450.787336
56,192,6365,192,6365,102443,3,21.305344,-1,0,424.713226,25.318399,450.031626
57,192,8192,192,8192,102068,3,25.648129,-1,0,529.949707,29.646849,559.596556
58,189,8192,189,8192,100168,3,25.613312,-1,0,530.596863,29.583361,560.180223
59,190,8192,190,8192,100970,3,25.637888,-1,0,529.249268,29.616129,558.865396
60,192,8192,192,8192,101810,3,25.64608,-1,0,530.393066,29.636608,560.029675
61,183,8192,183,8192,96612,3,25.504768,-1,0,529.490967,29.450239,558.941206
62,187,8192,187,8192,99050,3,25.597952,-1,0,529.202148,29.56288,558.765028
63,192,5455,192,5455,102044,3,19.182592,-1,0,376.468475,23.198721,399.667196
64,192,5856,192,5856,102145,3,19.734528,-1,0,389.347321,23.750656,413.097977
65,192,7383,192,7383,102115,3,23.802879,-1,0,484.767731,27.844608,512.612339
66,192,6876,192,6876,102148,3,22.227968,-1,0,446.927887,26.281984,473.209871
67,192,4840,192,4840,102339,3,17.358849,-1,0,333.152252,21.379072,354.531324
68,192,5856,192,5856,102417,3,19.736576,-1,0,391.274506,23.753729,415.028234
69,185,8192,185,8192,98263,3,25.629696,-1,0,529.639404,29.625343,559.264748
70,191,8192,191,8192,101283,3,25.643007,-1,0,531.055603,29.641727,560.69733
71,192,8192,192,8192,102087,3,25.660416,-1,0,530.381836,29.66016,560.041996
72,192,6919,192,6919,102183,3,23.031809,-1,0,471.141388,27.003904,498.145292
73,192,6843,192,6843,102200,3,22.122496,-1,0,447.157257,26.16832,473.325577
74,192,5349,192,5349,102312,3,18.736128,-1,0,369.182709,22.711296,391.894005
75,189,8192,189,8192,100443,3,25.841663,-1,0,529.625061,29.862911,559.487972
76,190,8192,190,8192,100671,3,25.632769,-1,0,531.936279,29.605888,561.542168
77,191,8192,191,8192,101469,3,25.884672,-1,0,531.913757,29.915136,561.828894
78,192,6404,192,6404,102109,3,21.554176,-1,0,433.191925,25.563135,458.75506
79,192,6873,192,6873,102127,3,22.128639,-1,0,447.02002,26.179585,473.199604
80,192,5347,192,5347,102261,3,18.940928,-1,0,368.233459,22.962175,391.195635
81,192,8192,192,8192,101940,3,25.677824,-1,0,531.512329,29.678593,561.190922
82,192,7076,192,7076,102152,3,23.276545,-1,0,473.943054,27.27936,501.222414
83,192,5331,192,5331,102282,3,18.931711,-1,0,368.631805,22.94784,391.579645
84,192,6876,192,6876,102305,3,22.02112,-1,0,446.70874,26.030081,472.738821
85,192,7385,192,7385,102282,3,23.721985,-1,0,486.006775,27.76576,513.772535
86,192,7876,192,7876,102221,3,25.246719,-1,0,519.163879,29.288448,548.452328
87,188,8192,188,8192,99693,3,25.603071,-1,0,531.009521,29.595648,560.605169
88,192,7063,192,7063,102089,3,23.257088,-1,0,472.302582,27.260927,499.563509
89,192,6351,192,6351,102130,3,21.507072,-1,0,426.833923,25.553921,452.387844
90,192,5858,192,5858,102212,3,19.749887,-1,0,390.870026,23.768064,414.63809
91,192,7385,192,7385,102188,3,23.814144,-1,0,486.183929,27.856895,514.040825
92,192,7893,192,7893,102128,3,25.164801,-1,0,519.396362,29.16864,548.565002
93,192,7369,192,7369,102107,3,23.559168,-1,0,486.074371,27.558912,513.633284
94,192,8192,192,8192,101807,3,25.647104,-1,0,531.885071,29.645824,561.530895
95,192,5553,192,5553,102169,3,19.22048,-1,0,378.93222,23.232512,402.164732
96,192,7894,192,7894,102132,3,25.176064,-1,0,520.203247,29.178881,549.382128
97,192,5823,192,5823,102247,3,19.7376,-1,0,390.438904,23.750656,414.18956
98,192,7891,192,7891,102159,3,25.146368,-1,0,520.172546,29.15328,549.325827
99,192,6780,192,6780,102223,3,22.288383,-1,0,447.631348,26.331137,473.962484
100,188,8192,188,8192,99724,3,25.616385,-1,0,532.012024,29.584385,561.596409
101,192,6556,192,6556,102174,3,21.808128,-1,0,436.928497,25.853952,462.78245
102,192,7894,192,7894,102124,3,25.170944,-1,0,520.58728,29.169664,549.756945
103,192,8192,192,8192,101821,3,25.89184,-1,0,532.992004,29.93664,562.928644
104,192,8192,192,8192,101526,3,25.653248,-1,0,531.377136,29.647873,561.025009
105,192,6775,192,6775,102058,3,22.046721,-1,0,448.592896,26.090496,474.683392
106,192,7892,192,7892,102017,3,25.158655,-1,0,520.10907,29.159424,549.268494
107,192,6367,192,6367,102083,3,21.475328,-1,0,427.912201,25.482241,453.394442
108,192,5347,192,5347,102216,3,18.947071,-1,0,369.246216,22.966272,392.212488
109,192,5315,192,5315,102325,3,19.070976,-1,0,367.874054,23.090176,390.96423
110,192,5856,192,5856,102400,3,19.932159,-1,0,392.169464,23.983105,416.152569
111,191,8192,191,8192,101551,3,25.94816,-1,0,532.645874,29.990911,562.636786
112,189,8192,189,8192,100167,3,25.848831,-1,0,533.555176,29.857792,563.412968
113,192,7714,192,7714,102171,3,25.115648,-1,0,517.834778,29.115393,546.950171
114,192,7321,192,7321,102137,3,23.77216,-1,0,484.776947,27.819008,512.595955
115,192,6366,192,6366,102188,3,21.308416,-1,0,428.663818,25.321472,453.985291
116,192,7892,192,7892,102134,3,25.158655,-1,0,520.004578,29.162497,549.167074
117,192,6366,192,6366,102198,3,21.511168,-1,0,428.426239,25.562113,453.988352
118,185,8192,185,8192,98102,3,25.573376,-1,0,531.167236,29.523968,560.691204
119,190,8192,190,8192,100555,3,25.936895,-1,0,533.799927,29.960192,563.760118
120,192,5199,192,5199,102172,3,18.893824,-1,0,367.44397,22.913025,390.356995
121,192,5858,192,5858,102300,3,19.881985,-1,0,392.347656,23.896065,416.243721
122,192,7383,192,7383,102277,3,23.599104,-1,0,486.933502,27.603968,514.53747
123,192,5857,192,5857,102366,3,19.914751,-1,0,392.206329,23.928831,416.13516
124,192,6365,192,6365,102429,3,21.306368,-1,0,428.896271,25.318399,454.21467
125,192,7892,192,7892,102352,3,25.444351,-1,0,519.392273,29.496321,548.888594
126,190,8192,190,8192,100948,3,25.759745,-1,0,534.132751,29.775871,563.908623
127,190,8192,190,8192,100635,3,25.863169,-1,0,532.822021,29.881344,562.703365
128,190,8192,190,8192,100437,3,25.635839,-1,0,533.704712,29.606913,563.311625
129,192,5811,192,5811,102190,3,19.919872,-1,0,391.602173,23.97184,415.574013
130,192,7892,192,7892,102152,3,25.170944,-1,0,522.583069,29.174784,551.757853
131,192,8066,192,8066,102050,3,25.867264,-1,0,531.524597,29.900801,561.425398
132,192,6875,192,6875,102104,3,22.437887,-1,0,449.415161,26.524672,475.939833
133,192,5857,192,5857,102177,3,19.800064,-1,0,391.931915,23.815168,415.747084
134,192,7382,192,7382,102146,3,23.596031,-1,0,487.723022,27.597824,515.320847
135,192,6367,192,6367,102194,3,21.305344,-1,0,427.635712,25.315329,452.95104
136,192,6367,192,6367,102264,3,21.516289,-1,0,428.946442,25.564159,454.510601
137,192,7876,192,7876,102193,3,25.312256,-1,0,519.446533,29.315071,548.761604
138,190,8192,190,8192,100800,3,25.863169,-1,0,535.195618,29.879295,565.074913
139,191,8192,191,8192,101044,3,25.927679,-1,0,533.000183,29.973503,562.973686
140,192,7784,192,7784,102030,3,25.334784,-1,0,519.020569,29.374464,548.395033
141,192,7891,192,7891,102008,3,25.381887,-1,0,521.347046,29.421568,550.768614
142,192,7894,192,7894,101955,3,25.208832,-1,0,521.864197,29.221888,551.086084
143,192,5857,192,5857,102063,3,19.917824,-1,0,392.175629,23.968767,416.144396
144,192,3804,192,3804,102299,3,14.959616,-1,0,275.734528,18.982912,294.71744
145,192,6875,192,6875,102307,3,22.167553,-1,0,449.017853,26.219521,475.237373
146,192,6350,192,6350,102351,3,21.282816,-1,0,428.05249,25.28768,453.34017
147,191,8192,191,8192,101467,3,25.74848,-1,0,534.196228,29.778944,563.975172
148,192,7586,192,7586,102212,3,24.29952,-1,0,499.52359,28.333055,527.856646
149,192,5857,192,5857,102283,3,19.854336,-1,0,393.095154,23.908352,417.003506
150,192,5857,192,5857,102342,3,19.987455,-1,0,392.485901,24.048639,416.53454
151,191,8192,191,8192,101500,3,25.865215,-1,0,533.264404,29.910015,563.174419
152,191,8192,191,8192,101159,3,25.877504,-1,0,534.330383,29.906944,564.237328
153,192,8192,192,8192,102040,3,25.906176,-1,0,533.994507,29.942783,563.93729
154,192,6907,192,6907,102128,3,22.161407,-1,0,450.107391,26.198015,476.305407
155,191,8192,191,8192,101230,3,25.877504,-1,0,534.25354,29.910015,564.163555
156,192,6568,192,6568,102024,3,21.732351,-1,0,439.413757,25.773056,465.186813
157,192,6876,192,6876,102067,3,22.361088,-1,0,449.370117,26.403839,475.773956
158,192,6875,192,6875,102071,3,22.134785,-1,0,450.536438,26.176512,476.71295
159,192,6875,192,6875,102095,3,22.1952,-1,0,449.557495,26.248192,475.805687
160,192,7892,192,7892,102036,3,25.158655,-1,0,522.026978,29.159424,551.186401
161,192,6859,192,6859,102062,3,22.134785,-1,0,450.000885,26.179585,476.18047
162,192,5841,192,5841,102159,3,19.795967,-1,0,393.672699,23.825409,417.498108
163,192,7894,192,7894,102105,3,25.397247,-1,0,521.50885,29.441025,550.949875
164,192,6874,192,6874,102118,3,22.140928,-1,0,450.08078,26.189823,476.270603
165,192,5842,192,5842,102246,3,19.929089,-1,0,393.662476,23.976959,417.639435
166,192,6876,192,6876,102258,3,22.152191,-1,0,450.467834,26.198015,476.66585
167,192,7383,192,7383,102274,3,23.707647,-1,0,487.445496,27.710464,515.15596
168,192,7384,192,7384,102243,3,23.591936,-1,0,487.120911,27.591681,514.712591
169,192,5333,192,5333,102367,3,19.115007,-1,0,369.114105,23.176191,392.290297
170,192,5347,192,5347,102469,3,19.10784,-1,0,369.289215,23.166977,392.456192
171,189,8192,189,8192,100512,3,25.841663,-1,0,533.685242,29.856768,563.542009
172,186,8192,186,8192,98568,3,25.807873,-1,0,534.554626,29.76256,564.317186
173,184,8192,184,8192,97736,3,25.75872,-1,0,533.738525,29.749249,563.487774
174,188,8192,188,8192,99617,3,25.837568,-1,0,534.804504,29.840384,564.644888
175,192,8192,192,8192,101497,3,26.142719,-1,0,534.581238,30.210049,564.791286
176,192,6289,192,6289,102054,3,21.300224,-1,0,428.537842,25.31328,453.851122
177,192,3822,192,3822,102298,3,14.985216,-1,0,275.855347,19.011583,294.86693
178,192,8192,192,8192,101980,3,25.910273,-1,0,535.001099,29.949951,564.95105
179,192,8098,192,8098,102134,3,25.856001,-1,0,534.072327,29.857792,563.930119
180,192,8192,192,8192,101845,3,25.921535,-1,0,535.094299,29.96224,565.05654
181,192,6046,192,6046,102140,3,20.772863,-1,0,414.548981,24.788992,439.337973
182,192,7381,192,7381,102126,3,23.792641,-1,0,487.258118,27.832319,515.090437
183,192,7385,192,7385,102117,3,24.014849,-1,0,487.094269,28.054527,515.148796
184,192,6367,192,6367,102173,3,21.312511,-1,0,430.309387,25.337856,455.647243
