step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,step_ms
94,32,32,-1,-1,-1,-1,-1,15.444992,1,15.485952
95,32,32,-1,-1,-1,-1,-1,15.455232,1,15.495168
96,32,32,-1,-1,-1,-1,-1,15.461376,1,15.501312
97,32,32,-1,-1,-1,-1,-1,15.455232,1,15.495168
98,32,32,-1,-1,-1,-1,-1,15.456256,1,15.49824
99,32,32,-1,-1,-1,-1,-1,15.454208,1,15.515648
100,32,32,-1,-1,-1,-1,-1,15.45728,1,15.521792
101,32,32,-1,-1,-1,-1,-1,15.47264,1,15.535104
102,32,32,-1,-1,-1,-1,-1,15.460352,1,15.522816
103,32,32,-1,-1,-1,-1,-1,15.45216,1,15.49312
104,32,32,-1,-1,-1,-1,-1,15.470592,1,15.50848
105,32,32,-1,-1,-1,-1,-1,15.474688,1,15.515648
106,32,32,-1,-1,-1,-1,-1,15.473664,1,15.515648
107,32,32,-1,-1,-1,-1,-1,15.471616,1,15.512576
108,32,32,-1,-1,-1,-1,-1,15.48288,1,15.52384
109,32,32,-1,-1,-1,-1,-1,15.47776,1,15.51872
110,32,528,-1,-1,-1,-1,-1,-1,0,48.210945
111,32,32,-1,-1,-1,-1,-1,15.533056,1,15.574016
112,32,32,-1,-1,-1,-1,-1,15.53408,1,15.574016
113,32,32,-1,-1,-1,-1,-1,15.529984,1,15.56992
114,32,32,-1,-1,-1,-1,-1,15.541248,1,15.582208
115,32,32,-1,-1,-1,-1,-1,15.547392,1,15.607808
116,32,32,-1,-1,-1,-1,-1,15.505408,1,15.568896
117,32,32,-1,-1,-1,-1,-1,15.50336,1,15.568896
118,32,32,-1,-1,-1,-1,-1,15.495168,1,15.556608
119,32,528,-1,-1,-1,-1,-1,-1,0,48.273407
120,32,528,-1,-1,-1,-1,-1,-1,0,48.726017
121,32,32,-1,-1,-1,-1,-1,15.589376,1,15.63136
122,32,32,-1,-1,-1,-1,-1,15.547392,1,15.587328
123,32,1520,-1,-1,-1,-1,-1,-1,0,97.83091
124,32,528,-1,-1,-1,-1,-1,-1,0,50.349056
125,32,1024,-1,-1,-1,-1,-1,-1,0,70.515709
126,32,528,-1,-1,-1,-1,-1,-1,0,49.887234
127,32,1520,-1,-1,-1,-1,-1,-1,0,99.199997
128,32,1520,-1,-1,-1,-1,-1,-1,0,99.986435
129,32,1024,-1,-1,-1,-1,-1,-1,0,72.025085
130,32,528,-1,-1,-1,-1,-1,-1,0,50.002945
131,32,32,-1,-1,-1,-1,-1,15.565824,1,15.606784
132,32,32,-1,-1,-1,-1,-1,15.5136,1,15.577088
133,32,528,-1,-1,-1,-1,-1,-1,0,48.88781
134,32,32,-1,-1,-1,-1,-1,15.536128,1,15.576064
135,32,32,-1,-1,-1,-1,-1,15.476736,1,15.538176
136,32,1024,-1,-1,-1,-1,-1,-1,0,70.054909
137,32,1519,-1,-1,-1,-1,-1,-1,0,99.474434
138,32,32,-1,-1,-1,-1,-1,15.680512,1,15.744
139,32,32,-1,-1,-1,-1,-1,15.5648,1,15.629312
140,32,32,-1,-1,-1,-1,-1,15.520768,1,15.58528
141,32,32,-1,-1,-1,-1,-1,15.49312,1,15.556608
142,32,32,-1,-1,-1,-1,-1,15.466496,1,15.532032
143,32,528,-1,-1,-1,-1,-1,-1,0,48.822273
144,32,1024,-1,-1,-1,-1,-1,-1,0,70.627327
145,32,527,-1,-1,-1,-1,-1,-1,0,50.07872
146,32,528,-1,-1,-1,-1,-1,-1,0,49.503231
147,32,32,-1,-1,-1,-1,-1,15.502336,1,15.543296
148,32,1024,-1,-1,-1,-1,-1,-1,0,70.039551
149,32,32,-1,-1,-1,-1,-1,15.592448,1,15.654912
150,32,32,-1,-1,-1,-1,-1,15.52896,1,15.56992
151,32,32,-1,-1,-1,-1,-1,15.469568,1,15.53408
152,32,32,-1,-1,-1,-1,-1,15.422464,1,15.486976
153,32,32,-1,-1,-1,-1,-1,15.377408,1,15.440896
154,32,32,-1,-1,-1,-1,-1,15.373312,1,15.432704
155,32,32,-1,-1,-1,-1,-1,15.372288,1,15.42656
156,32,32,-1,-1,-1,-1,-1,15.387648,1,15.442944
157,32,32,-1,-1,-1,-1,-1,15.383552,1,15.449088
158,32,32,-1,-1,-1,-1,-1,15.332352,1,15.388672
159,32,32,-1,-1,-1,-1,-1,15.331328,1,15.394816
160,32,32,-1,-1,-1,-1,-1,15.343616,1,15.40608
161,32,32,-1,-1,-1,-1,-1,15.331328,1,15.393792
162,32,32,-1,-1,-1,-1,-1,15.335424,1,15.388672
163,32,32,-1,-1,-1,-1,-1,15.333376,1,15.373312
164,32,32,-1,-1,-1,-1,-1,15.331328,1,15.394816
165,32,32,-1,-1,-1,-1,-1,15.347712,1,15.410176
166,32,32,-1,-1,-1,-1,-1,15.350784,1,15.392768
167,32,32,-1,-1,-1,-1,-1,15.342592,1,15.403008
168,32,32,-1,-1,-1,-1,-1,15.346688,1,15.412224
169,32,32,-1,-1,-1,-1,-1,15.350784,1,15.412224
170,32,32,-1,-1,-1,-1,-1,15.346688,1,15.408128
171,32,32,-1,-1,-1,-1,-1,15.338496,1,15.399936
172,32,32,-1,-1,-1,-1,-1,15.350784,1,15.414272
173,32,32,-1,-1,-1,-1,-1,15.342592,1,15.39584
174,32,32,-1,-1,-1,-1,-1,15.333376,1,15.396864
175,32,32,-1,-1,-1,-1,-1,15.346688,1,15.409152
176,32,32,-1,-1,-1,-1,-1,15.35488,1,15.418368
177,32,32,-1,-1,-1,-1,-1,15.347712,1,15.4112
178,32,32,-1,-1,-1,-1,-1,15.348736,1,15.412224
179,32,32,-1,-1,-1,-1,-1,15.357952,1,15.398912
180,32,32,-1,-1,-1,-1,-1,15.355904,1,15.409152
181,32,32,-1,-1,-1,-1,-1,15.362048,1,15.422464
182,32,32,-1,-1,-1,-1,-1,15.357952,1,15.396864
183,32,32,-1,-1,-1,-1,-1,15.372288,1,15.434752
184,32,32,-1,-1,-1,-1,-1,15.36512,1,15.418368
185,32,32,-1,-1,-1,-1,-1,15.381504,1,15.443968
186,32,32,-1,-1,-1,-1,-1,15.368192,1,15.428608
187,32,32,-1,-1,-1,-1,-1,15.382528,1,15.435776
188,32,32,-1,-1,-1,-1,-1,15.38048,1,15.434752
189,32,32,-1,-1,-1,-1,-1,15.364096,1,15.420416
190,32,32,-1,-1,-1,-1,-1,15.37536,1,15.437824
191,32,32,-1,-1,-1,-1,-1,15.388672,1,15.450112
192,32,32,-1,-1,-1,-1,-1,15.397888,1,15.451136
193,32,32,-1,-1,-1,-1,-1,15.394816,1,15.45728
194,32,32,-1,-1,-1,-1,-1,15.399936,1,15.4624
195,32,32,-1,-1,-1,-1,-1,15.397888,1,15.438848
196,32,32,-1,-1,-1,-1,-1,15.386624,1,15.451136
197,32,32,-1,-1,-1,-1,-1,15.399936,1,15.461376
198,32,32,-1,-1,-1,-1,-1,15.401984,1,15.443968
