step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,step_ms
95,32,128,-1,-1,-1,-1,-1,20.38784,1,20.451328
96,32,128,-1,-1,-1,-1,-1,20.405249,1,20.469761
97,32,128,-1,-1,-1,-1,-1,20.395008,1,20.45952
98,32,128,-1,-1,-1,-1,-1,20.404224,1,20.470783
99,32,128,-1,-1,-1,-1,-1,20.451328,1,20.516865
100,32,128,-1,-1,-1,-1,-1,20.49024,1,20.556801
101,32,128,-1,-1,-1,-1,-1,20.495359,1,20.559872
102,32,637,-1,-1,-1,-1,-1,-1,0,49.590271
103,32,637,-1,-1,-1,-1,-1,-1,0,50.699265
104,32,637,-1,-1,-1,-1,-1,-1,0,50.548737
105,32,637,-1,-1,-1,-1,-1,-1,0,51.214336
106,32,2163,-1,-1,-1,-1,-1,-1,0,139.912186
107,32,128,-1,-1,-1,-1,-1,21.270529,1,21.330944
108,32,1146,-1,-1,-1,-1,-1,-1,0,77.260803
109,32,1146,-1,-1,-1,-1,-1,-1,0,79.019005
110,32,128,-1,-1,-1,-1,-1,21.154816,1,21.24288
111,32,637,-1,-1,-1,-1,-1,-1,0,50.098175
112,32,1655,-1,-1,-1,-1,-1,-1,0,105.602051
113,32,1146,-1,-1,-1,-1,-1,-1,0,79.010818
114,32,128,-1,-1,-1,-1,-1,21.266432,1,21.332993
115,32,637,-1,-1,-1,-1,-1,-1,0,50.784256
116,32,1145,-1,-1,-1,-1,-1,-1,0,77.417473
117,32,1145,-1,-1,-1,-1,-1,-1,0,78.235649
118,32,128,-1,-1,-1,-1,-1,21.210112,1,21.277697
119,32,637,-1,-1,-1,-1,-1,-1,0,50.382847
120,32,128,-1,-1,-1,-1,-1,20.860928,1,20.927488
121,32,1146,-1,-1,-1,-1,-1,-1,0,76.97715
122,32,1655,-1,-1,-1,-1,-1,-1,0,105.878525
123,32,637,-1,-1,-1,-1,-1,-1,0,52.382721
124,32,1145,-1,-1,-1,-1,-1,-1,0,78.57254
125,32,128,-1,-1,-1,-1,-1,21.002239,1,21.061632
126,32,128,-1,-1,-1,-1,-1,20.697088,1,20.764671
127,32,128,-1,-1,-1,-1,-1,20.498432,1,20.556801
128,32,128,-1,-1,-1,-1,-1,20.458496,1,20.525057
129,32,128,-1,-1,-1,-1,-1,20.44416,1,20.509695
130,32,128,-1,-1,-1,-1,-1,20.402176,1,20.466688
131,32,128,-1,-1,-1,-1,-1,20.311041,1,20.378624
132,32,128,-1,-1,-1,-1,-1,20.303871,1,20.360191
133,32,128,-1,-1,-1,-1,-1,20.31616,1,20.380672
134,32,128,-1,-1,-1,-1,-1,20.324352,1,20.389889
135,32,128,-1,-1,-1,-1,-1,20.336639,1,20.400127
136,32,128,-1,-1,-1,-1,-1,20.380672,1,20.448256
137,32,128,-1,-1,-1,-1,-1,20.366337,1,20.431871
138,32,128,-1,-1,-1,-1,-1,20.367359,1,20.431871
139,32,128,-1,-1,-1,-1,-1,20.364288,1,20.419584
140,32,128,-1,-1,-1,-1,-1,20.344831,1,20.400127
141,32,128,-1,-1,-1,-1,-1,20.360191,1,20.426752
142,32,128,-1,-1,-1,-1,-1,20.360191,1,20.426752
143,32,128,-1,-1,-1,-1,-1,20.350977,1,20.415487
