step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,step_ms
150,128,624,-1,-1,-1,-1,-1,67.65773
151,128,608,-1,-1,-1,-1,-1,67.232765
152,128,624,-1,-1,-1,-1,-1,67.144707
153,128,624,-1,-1,-1,-1,-1,67.537918
154,128,128,-1,-1,-1,-1,-1,23.318527
155,128,128,-1,-1,-1,-1,-1,23.20896
156,128,128,-1,-1,-1,-1,-1,23.133184
157,128,128,-1,-1,-1,-1,-1,23.140352
158,128,624,-1,-1,-1,-1,-1,66.979843
159,128,128,-1,-1,-1,-1,-1,23.300097
160,128,128,-1,-1,-1,-1,-1,23.213057
161,128,128,-1,-1,-1,-1,-1,23.233536
162,128,128,-1,-1,-1,-1,-1,23.177216
163,128,128,-1,-1,-1,-1,-1,23.156736
164,128,128,-1,-1,-1,-1,-1,23.086081
165,128,128,-1,-1,-1,-1,-1,23.094273
166,128,128,-1,-1,-1,-1,-1,23.131136
167,128,128,-1,-1,-1,-1,-1,23.109632
168,128,128,-1,-1,-1,-1,-1,23.131136
169,128,128,-1,-1,-1,-1,-1,23.12192
170,128,128,-1,-1,-1,-1,-1,23.149569
171,128,128,-1,-1,-1,-1,-1,23.130112
172,128,128,-1,-1,-1,-1,-1,23.152639
173,128,128,-1,-1,-1,-1,-1,23.149569
174,128,128,-1,-1,-1,-1,-1,23.160831
175,128,128,-1,-1,-1,-1,-1,23.1936
176,128,128,-1,-1,-1,-1,-1,23.175167
177,128,128,-1,-1,-1,-1,-1,23.200768
178,128,128,-1,-1,-1,-1,-1,23.194624
179,128,128,-1,-1,-1,-1,-1,23.202816
180,128,128,-1,-1,-1,-1,-1,23.206911
181,128,128,-1,-1,-1,-1,-1,23.229441
182,128,128,-1,-1,-1,-1,-1,23.242752
183,128,128,-1,-1,-1,-1,-1,23.241728
184,128,128,-1,-1,-1,-1,-1,23.244801
185,128,128,-1,-1,-1,-1,-1,23.247871
186,128,128,-1,-1,-1,-1,-1,23.241728
187,128,128,-1,-1,-1,-1,-1,23.271423
188,128,128,-1,-1,-1,-1,-1,23.269377
189,128,128,-1,-1,-1,-1,-1,23.298048
190,128,128,-1,-1,-1,-1,-1,23.293953
191,128,128,-1,-1,-1,-1,-1,23.288832
192,128,128,-1,-1,-1,-1,-1,23.310335
193,128,128,-1,-1,-1,-1,-1,23.313408
194,128,128,-1,-1,-1,-1,-1,23.334911
195,128,128,-1,-1,-1,-1,-1,23.341057
196,128,128,-1,-1,-1,-1,-1,23.359488
197,128,128,-1,-1,-1,-1,-1,23.3472
198,128,128,-1,-1,-1,-1,-1,23.360512
199,128,128,-1,-1,-1,-1,-1,23.379969
200,128,128,-1,-1,-1,-1,-1,23.379969
201,128,128,-1,-1,-1,-1,-1,23.395329
202,128,128,-1,-1,-1,-1,-1,23.407616
203,128,128,-1,-1,-1,-1,-1,23.404545
204,128,128,-1,-1,-1,-1,-1,23.411713
205,128,128,-1,-1,-1,-1,-1,23.422976
206,128,128,-1,-1,-1,-1,-1,23.438335
207,128,128,-1,-1,-1,-1,-1,23.428097
208,128,128,-1,-1,-1,-1,-1,23.470079
209,128,128,-1,-1,-1,-1,-1,23.504896
210,128,128,-1,-1,-1,-1,-1,23.489536
211,128,128,-1,-1,-1,-1,-1,23.491585
212,128,128,-1,-1,-1,-1,-1,23.518208
213,128,128,-1,-1,-1,-1,-1,23.532543
214,128,128,-1,-1,-1,-1,-1,23.527424
215,128,128,-1,-1,-1,-1,-1,23.538689
216,128,128,-1,-1,-1,-1,-1,23.558144
217,128,128,-1,-1,-1,-1,-1,23.580671
218,128,128,-1,-1,-1,-1,-1,23.572479
219,128,128,-1,-1,-1,-1,-1,23.605247
220,128,128,-1,-1,-1,-1,-1,23.611391
221,128,128,-1,-1,-1,-1,-1,23.601152
222,128,128,-1,-1,-1,-1,-1,23.601152
223,128,128,-1,-1,-1,-1,-1,23.629824
224,128,624,-1,-1,-1,-1,-1,70.569984
225,128,128,-1,-1,-1,-1,-1,23.781376
226,128,128,-1,-1,-1,-1,-1,23.729153
227,128,128,-1,-1,-1,-1,-1,23.761921
228,128,128,-1,-1,-1,-1,-1,23.743488
229,128,128,-1,-1,-1,-1,-1,23.697409
230,128,128,-1,-1,-1,-1,-1,23.711744
231,128,128,-1,-1,-1,-1,-1,23.703552
232,128,128,-1,-1,-1,-1,-1,23.691263
233,128,128,-1,-1,-1,-1,-1,23.714815
234,128,128,-1,-1,-1,-1,-1,23.730177
235,128,128,-1,-1,-1,-1,-1,23.723007
236,128,128,-1,-1,-1,-1,-1,23.748608
237,128,128,-1,-1,-1,-1,-1,23.746559
238,128,128,-1,-1,-1,-1,-1,23.768064
239,128,128,-1,-1,-1,-1,-1,23.810047
240,128,128,-1,-1,-1,-1,-1,23.781376
241,128,128,-1,-1,-1,-1,-1,23.804928
242,128,624,-1,-1,-1,-1,-1,71.395325
243,128,128,-1,-1,-1,-1,-1,23.984129
244,128,1616,-1,-1,-1,-1,-1,124.248062
245,128,2112,-1,-1,-1,-1,-1,159.142914
246,128,624,-1,-1,-1,-1,-1,72.381439
247,128,624,-1,-1,-1,-1,-1,72.024063
248,128,128,-1,-1,-1,-1,-1,23.938047
249,128,1615,-1,-1,-1,-1,-1,123.932671
250,128,2112,-1,-1,-1,-1,-1,159.497223
251,128,624,-1,-1,-1,-1,-1,72.489983
252,128,1615,-1,-1,-1,-1,-1,124.775421
253,128,1120,-1,-1,-1,-1,-1,98.838531
254,128,624,-1,-1,-1,-1,-1,72.047615
255,128,2111,-1,-1,-1,-1,-1,157.363205
256,128,2112,-1,-1,-1,-1,-1,159.243271
257,128,2608,-1,-1,-1,-1,-1,189.592575
258,128,1087,-1,-1,-1,-1,-1,98.111488
259,128,2606,-1,-1,-1,-1,-1,189.329407
260,128,1616,-1,-1,-1,-1,-1,125.257729
261,128,1616,-1,-1,-1,-1,-1,124.195839
262,128,5087,-1,-1,-1,-1,-1,322.874359
263,128,1616,-1,-1,-1,-1,-1,124.134399
264,128,3598,-1,-1,-1,-1,-1,251.958267
265,128,4096,-1,-1,-1,-1,-1,268.467194
266,128,1616,-1,-1,-1,-1,-1,123.277313
267,128,2607,-1,-1,-1,-1,-1,189.144058
268,128,2112,-1,-1,-1,-1,-1,157.932541
269,128,3552,-1,-1,-1,-1,-1,244.77594
270,128,1119,-1,-1,-1,-1,-1,95.680511
271,128,1616,-1,-1,-1,-1,-1,122.213379
272,128,1120,-1,-1,-1,-1,-1,96.162819
273,128,2608,-1,-1,-1,-1,-1,187.328506
274,128,1616,-1,-1,-1,-1,-1,122.8759
275,128,1120,-1,-1,-1,-1,-1,96.028671
276,128,624,-1,-1,-1,-1,-1,68.402176
277,128,1616,-1,-1,-1,-1,-1,122.056702
278,128,624,-1,-1,-1,-1,-1,68.770813
279,128,1120,-1,-1,-1,-1,-1,94.500862
280,128,128,-1,-1,-1,-1,-1,23.497728
281,128,128,-1,-1,-1,-1,-1,23.308289
282,128,624,-1,-1,-1,-1,-1,67.26963
283,128,1119,-1,-1,-1,-1,-1,93.949951
284,128,128,-1,-1,-1,-1,-1,23.365631
285,128,624,-1,-1,-1,-1,-1,67.429375
286,128,128,-1,-1,-1,-1,-1,23.313408
287,128,128,-1,-1,-1,-1,-1,23.257088
288,128,128,-1,-1,-1,-1,-1,23.186432
289,128,128,-1,-1,-1,-1,-1,23.186432
290,128,128,-1,-1,-1,-1,-1,23.177216
291,128,128,-1,-1,-1,-1,-1,23.119871
292,128,128,-1,-1,-1,-1,-1,23.120895
293,128,624,-1,-1,-1,-1,-1,67.296257
294,128,128,-1,-1,-1,-1,-1,23.380993
295,128,128,-1,-1,-1,-1,-1,23.273472
296,128,128,-1,-1,-1,-1,-1,23.225344
297,128,128,-1,-1,-1,-1,-1,23.227392
298,128,128,-1,-1,-1,-1,-1,23.225344
299,128,128,-1,-1,-1,-1,-1,23.185408
300,128,128,-1,-1,-1,-1,-1,23.145472
301,128,128,-1,-1,-1,-1,-1,23.166977
302,128,128,-1,-1,-1,-1,-1,23.157761
303,128,128,-1,-1,-1,-1,-1,23.165953
304,128,128,-1,-1,-1,-1,-1,23.212032
305,128,128,-1,-1,-1,-1,-1,23.199743
306,128,128,-1,-1,-1,-1,-1,23.191551
307,128,128,-1,-1,-1,-1,-1,23.207935
308,128,128,-1,-1,-1,-1,-1,23.232512
309,128,128,-1,-1,-1,-1,-1,23.243776
310,128,128,-1,-1,-1,-1,-1,23.258112
311,128,128,-1,-1,-1,-1,-1,23.235584
312,128,128,-1,-1,-1,-1,-1,23.232512
313,128,128,-1,-1,-1,-1,-1,23.273472
314,128,128,-1,-1,-1,-1,-1,23.276545
315,128,128,-1,-1,-1,-1,-1,23.268353
316,128,128,-1,-1,-1,-1,-1,23.3216
317,128,128,-1,-1,-1,-1,-1,23.310335
318,128,128,-1,-1,-1,-1,-1,23.327744
319,128,128,-1,-1,-1,-1,-1,23.343103
320,128,128,-1,-1,-1,-1,-1,23.330816
321,128,128,-1,-1,-1,-1,-1,23.326719
322,128,128,-1,-1,-1,-1,-1,23.361536
323,128,128,-1,-1,-1,-1,-1,23.378944
324,128,128,-1,-1,-1,-1,-1,23.386112
325,128,128,-1,-1,-1,-1,-1,23.390207
326,128,128,-1,-1,-1,-1,-1,23.406591
327,128,128,-1,-1,-1,-1,-1,23.409664
328,128,128,-1,-1,-1,-1,-1,23.394304
329,128,128,-1,-1,-1,-1,-1,23.415808
330,128,128,-1,-1,-1,-1,-1,23.447552
331,128,128,-1,-1,-1,-1,-1,23.465984
332,128,128,-1,-1,-1,-1,-1,23.448576
333,128,128,-1,-1,-1,-1,-1,23.468033
334,128,128,-1,-1,-1,-1,-1,23.469055
335,128,128,-1,-1,-1,-1,-1,23.482368
336,128,128,-1,-1,-1,-1,-1,23.506945
337,128,128,-1,-1,-1,-1,-1,23.528448
338,128,128,-1,-1,-1,-1,-1,23.53664
339,128,128,-1,-1,-1,-1,-1,23.540735
340,128,128,-1,-1,-1,-1,-1,23.5264
341,128,128,-1,-1,-1,-1,-1,23.559168
342,128,128,-1,-1,-1,-1,-1,23.570433
343,128,128,-1,-1,-1,-1,-1,23.570433
344,128,128,-1,-1,-1,-1,-1,23.588863
345,128,128,-1,-1,-1,-1,-1,23.576576
346,128,128,-1,-1,-1,-1,-1,23.581696
347,128,128,-1,-1,-1,-1,-1,23.618561
348,128,128,-1,-1,-1,-1,-1,23.619583
349,128,128,-1,-1,-1,-1,-1,23.640064
350,128,624,-1,-1,-1,-1,-1,70.481918
351,128,128,-1,-1,-1,-1,-1,23.785473
352,128,128,-1,-1,-1,-1,-1,23.711744
353,128,128,-1,-1,-1,-1,-1,23.738367
354,128,128,-1,-1,-1,-1,-1,23.724031
355,128,128,-1,-1,-1,-1,-1,23.68
356,128,128,-1,-1,-1,-1,-1,23.688192
357,128,1120,-1,-1,-1,-1,-1,97.159164
358,128,624,-1,-1,-1,-1,-1,71.923714
359,128,128,-1,-1,-1,-1,-1,23.913471
360,128,128,-1,-1,-1,-1,-1,23.82848
361,128,128,-1,-1,-1,-1,-1,23.7824
362,128,128,-1,-1,-1,-1,-1,23.804928
363,128,128,-1,-1,-1,-1,-1,23.778303
364,128,128,-1,-1,-1,-1,-1,23.729153
365,128,128,-1,-1,-1,-1,-1,23.76704
366,128,624,-1,-1,-1,-1,-1,71.226372
367,128,2112,-1,-1,-1,-1,-1,157.665283
368,128,128,-1,-1,-1,-1,-1,24.078337
369,128,128,-1,-1,-1,-1,-1,23.953407
370,128,1120,-1,-1,-1,-1,-1,97.616898
371,128,624,-1,-1,-1,-1,-1,72.130562
372,128,624,-1,-1,-1,-1,-1,71.742462
373,128,624,-1,-1,-1,-1,-1,71.461891
374,128,128,-1,-1,-1,-1,-1,23.890944
375,128,128,-1,-1,-1,-1,-1,23.835648
376,128,1120,-1,-1,-1,-1,-1,97.667068
377,128,2095,-1,-1,-1,-1,-1,159.0569
378,128,1120,-1,-1,-1,-1,-1,98.743294
379,128,1119,-1,-1,-1,-1,-1,98.066429
380,128,1616,-1,-1,-1,-1,-1,125.963264
381,128,623,-1,-1,-1,-1,-1,72.523773
382,128,2607,-1,-1,-1,-1,-1,190.544891
383,128,2608,-1,-1,-1,-1,-1,191.241211
384,128,3086,-1,-1,-1,-1,-1,215.106567
385,128,624,-1,-1,-1,-1,-1,71.776253
386,128,2608,-1,-1,-1,-1,-1,188.839935
387,128,1616,-1,-1,-1,-1,-1,125.211647
388,128,1120,-1,-1,-1,-1,-1,98.46682
389,128,4094,-1,-1,-1,-1,-1,268.926971
390,128,1119,-1,-1,-1,-1,-1,97.736702
391,128,1120,-1,-1,-1,-1,-1,97.155075
392,128,2112,-1,-1,-1,-1,-1,157.704193
393,128,1120,-1,-1,-1,-1,-1,97.105919
394,128,1616,-1,-1,-1,-1,-1,124.155907
395,128,1120,-1,-1,-1,-1,-1,97.765373
396,128,3102,-1,-1,-1,-1,-1,215.711746
397,128,2112,-1,-1,-1,-1,-1,157.945862
398,128,3104,-1,-1,-1,-1,-1,215.794693
399,128,1120,-1,-1,-1,-1,-1,96.593918
400,128,2606,-1,-1,-1,-1,-1,188.412933
401,128,2112,-1,-1,-1,-1,-1,157.237244
402,128,2096,-1,-1,-1,-1,-1,157.188095
403,128,928,-1,-1,-1,-1,-1,88.693764
404,128,1616,-1,-1,-1,-1,-1,122.248192
405,128,128,-1,-1,-1,-1,-1,23.712769
406,128,624,-1,-1,-1,-1,-1,67.725311
407,128,2111,-1,-1,-1,-1,-1,155.26503
408,128,624,-1,-1,-1,-1,-1,68.605949
409,128,128,-1,-1,-1,-1,-1,23.413759
410,128,128,-1,-1,-1,-1,-1,23.26528
411,128,624,-1,-1,-1,-1,-1,67.261436
412,128,624,-1,-1,-1,-1,-1,67.923965
413,128,624,-1,-1,-1,-1,-1,67.989502
414,128,128,-1,-1,-1,-1,-1,23.323648
415,128,128,-1,-1,-1,-1,-1,23.229441
416,128,624,-1,-1,-1,-1,-1,67.608574
417,128,624,-1,-1,-1,-1,-1,68.00589
418,128,624,-1,-1,-1,-1,-1,68.012032
419,128,128,-1,-1,-1,-1,-1,23.373823
420,128,128,-1,-1,-1,-1,-1,23.258112
421,128,128,-1,-1,-1,-1,-1,23.200768
422,128,128,-1,-1,-1,-1,-1,23.20896
423,128,623,-1,-1,-1,-1,-1,67.720192
424,128,624,-1,-1,-1,-1,-1,68.254723
425,128,128,-1,-1,-1,-1,-1,23.396353
426,128,128,-1,-1,-1,-1,-1,23.292929
427,128,128,-1,-1,-1,-1,-1,23.222273
428,128,128,-1,-1,-1,-1,-1,23.254017
429,128,128,-1,-1,-1,-1,-1,23.255039
430,128,128,-1,-1,-1,-1,-1,23.182337
431,128,128,-1,-1,-1,-1,-1,23.14752
432,128,128,-1,-1,-1,-1,-1,23.167999
433,128,128,-1,-1,-1,-1,-1,23.215103
434,128,128,-1,-1,-1,-1,-1,23.227392
435,128,128,-1,-1,-1,-1,-1,23.223295
436,128,128,-1,-1,-1,-1,-1,23.237633
437,128,128,-1,-1,-1,-1,-1,23.20384
438,128,128,-1,-1,-1,-1,-1,23.251968
439,128,128,-1,-1,-1,-1,-1,23.246847
440,128,128,-1,-1,-1,-1,-1,23.264256
441,128,128,-1,-1,-1,-1,-1,23.246847
442,128,128,-1,-1,-1,-1,-1,23.274496
443,128,128,-1,-1,-1,-1,-1,23.248896
444,128,128,-1,-1,-1,-1,-1,23.264256
445,128,128,-1,-1,-1,-1,-1,23.311359
446,128,128,-1,-1,-1,-1,-1,23.318527
447,128,128,-1,-1,-1,-1,-1,23.305216
448,128,128,-1,-1,-1,-1,-1,23.327744
449,128,128,-1,-1,-1,-1,-1,23.334911
450,128,128,-1,-1,-1,-1,-1,23.360512
451,128,128,-1,-1,-1,-1,-1,23.370752
452,128,128,-1,-1,-1,-1,-1,23.365631
453,128,128,-1,-1,-1,-1,-1,23.361536
454,128,128,-1,-1,-1,-1,-1,23.376896
455,128,128,-1,-1,-1,-1,-1,23.395329
456,128,128,-1,-1,-1,-1,-1,23.409664
457,128,128,-1,-1,-1,-1,-1,23.458817
458,128,128,-1,-1,-1,-1,-1,23.424
459,128,128,-1,-1,-1,-1,-1,23.430143
460,128,128,-1,-1,-1,-1,-1,23.483393
461,128,128,-1,-1,-1,-1,-1,23.456768
462,128,128,-1,-1,-1,-1,-1,23.462912
463,128,128,-1,-1,-1,-1,-1,23.497728
464,128,128,-1,-1,-1,-1,-1,23.503872
465,128,128,-1,-1,-1,-1,-1,23.497728
466,128,128,-1,-1,-1,-1,-1,23.50592
467,128,128,-1,-1,-1,-1,-1,23.533567
468,128,128,-1,-1,-1,-1,-1,23.548927
469,128,128,-1,-1,-1,-1,-1,23.56736
470,128,128,-1,-1,-1,-1,-1,23.573503
471,128,128,-1,-1,-1,-1,-1,23.593985
472,128,128,-1,-1,-1,-1,-1,23.609344
473,128,128,-1,-1,-1,-1,-1,23.576576
474,128,128,-1,-1,-1,-1,-1,23.585793
475,128,128,-1,-1,-1,-1,-1,23.583744
476,128,128,-1,-1,-1,-1,-1,23.597055
477,128,128,-1,-1,-1,-1,-1,23.617537
478,128,128,-1,-1,-1,-1,-1,23.629824
479,128,128,-1,-1,-1,-1,-1,23.661568
480,128,128,-1,-1,-1,-1,-1,23.655424
481,128,128,-1,-1,-1,-1,-1,23.670784
482,128,128,-1,-1,-1,-1,-1,23.675903
483,128,128,-1,-1,-1,-1,-1,23.688192
484,128,1119,-1,-1,-1,-1,-1,97.417213
485,128,1120,-1,-1,-1,-1,-1,98.485245
486,128,624,-1,-1,-1,-1,-1,71.904259
487,128,128,-1,-1,-1,-1,-1,23.931904
488,128,128,-1,-1,-1,-1,-1,23.806976
489,128,624,-1,-1,-1,-1,-1,71.073792
490,128,1120,-1,-1,-1,-1,-1,97.772545
491,128,128,-1,-1,-1,-1,-1,24.100864
492,128,624,-1,-1,-1,-1,-1,71.357437
493,128,624,-1,-1,-1,-1,-1,71.172096
494,128,1615,-1,-1,-1,-1,-1,124.207108
495,128,624,-1,-1,-1,-1,-1,72.260605
496,128,1120,-1,-1,-1,-1,-1,98.495491
497,128,624,-1,-1,-1,-1,-1,71.99437
498,128,128,-1,-1,-1,-1,-1,23.86944
499,128,128,-1,-1,-1,-1,-1,23.744513
500,128,624,-1,-1,-1,-1,-1,70.969345
501,128,1120,-1,-1,-1,-1,-1,98.428925
502,128,128,-1,-1,-1,-1,-1,24.122368
503,128,128,-1,-1,-1,-1,-1,23.874559
504,128,624,-1,-1,-1,-1,-1,71.007233
505,128,1616,-1,-1,-1,-1,-1,124.222466
506,128,1120,-1,-1,-1,-1,-1,99.024895
507,128,3103,-1,-1,-1,-1,-1,216.349701
508,128,1119,-1,-1,-1,-1,-1,98.718719
509,128,2095,-1,-1,-1,-1,-1,159.442947
510,128,2608,-1,-1,-1,-1,-1,192.549881
511,128,1119,-1,-1,-1,-1,-1,98.585602
512,128,1616,-1,-1,-1,-1,-1,124.1129
513,128,2111,-1,-1,-1,-1,-1,158.707718
514,128,624,-1,-1,-1,-1,-1,71.098366
515,128,2096,-1,-1,-1,-1,-1,158.376953
516,128,1120,-1,-1,-1,-1,-1,97.520638
517,128,1616,-1,-1,-1,-1,-1,123.87635
518,128,2608,-1,-1,-1,-1,-1,191.624191
519,128,2111,-1,-1,-1,-1,-1,158.53978
520,128,2606,-1,-1,-1,-1,-1,189.528061
521,128,2094,-1,-1,-1,-1,-1,157.479935
522,128,3600,-1,-1,-1,-1,-1,251.412476
523,128,1119,-1,-1,-1,-1,-1,96.84787
524,128,1120,-1,-1,-1,-1,-1,96.290817
525,128,623,-1,-1,-1,-1,-1,70.063103
526,128,624,-1,-1,-1,-1,-1,69.435394
527,128,624,-1,-1,-1,-1,-1,69.003265
528,128,2608,-1,-1,-1,-1,-1,188.474365
