step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,step_ms
124,32,1145,32,637,17530,3,4.047872,76.126205
125,32,128,32,1145,17354,3,5.133312,20.727808
126,32,128,32,128,17426,3,2.83136,20.581375
127,32,128,32,128,17505,3,2.817024,20.5056
128,32,128,32,128,17589,3,2.812928,20.473856
129,32,128,32,128,17681,3,2.801664,20.488192
130,32,128,32,128,17770,3,2.814976,20.419584
131,32,128,32,128,17857,3,2.798592,20.399103
132,32,128,32,128,17922,3,2.80064,20.37248
133,32,128,32,128,18005,3,2.794496,20.384768
134,32,128,32,128,18091,3,2.793472,20.407295
135,32,128,32,128,18156,3,2.797568,20.370432
136,32,128,32,128,18244,3,2.796544,20.381697
137,32,128,32,128,18316,3,2.798592,20.369408
138,32,128,32,128,18387,3,2.801664,20.390911
139,32,128,32,128,18468,3,2.796544,20.379648
140,32,128,32,128,18561,3,2.801664,20.390911
141,32,128,32,128,18646,3,2.798592,20.415487
142,32,128,32,128,18715,3,2.806784,20.411392
143,32,128,32,128,18796,3,2.799616,20.405249
144,32,128,32,128,18875,3,2.803712,20.391935
145,32,128,32,128,18955,3,2.794496,20.405249
146,32,128,32,128,19027,3,2.803712,20.413441
147,32,128,32,128,19105,3,2.802688,20.414465
148,32,128,32,128,19178,3,2.798592,20.417536
149,32,128,32,128,19255,3,2.806784,20.452353
150,32,128,32,128,19334,3,2.804736,20.429825
151,32,128,32,128,19412,3,2.801664,20.432896
152,32,128,32,128,19482,3,2.806784,20.45952
153,32,128,32,128,19565,3,2.803712,20.516865
154,32,636,32,128,19635,3,2.808832,48.923649
155,32,128,32,636,19573,3,3.986432,20.680704
156,32,1146,32,128,19653,3,2.822144,75.560959
157,32,128,32,1146,19469,3,5.141504,20.864
158,32,1146,32,128,19548,3,2.8416,75.817986
159,32,128,32,1146,19373,3,5.139456,20.846592
160,32,1653,32,128,19444,3,2.8416,102.546432
161,32,1146,32,1653,19135,3,6.354944,77.557762
162,32,1654,32,1146,18957,3,5.159936,103.255043
163,32,128,32,1654,18643,3,6.351872,21.130239
164,32,128,32,128,18719,3,2.838528,20.800512
165,32,128,32,128,18803,3,2.832384,20.723713
166,32,637,32,128,18876,3,2.820096,49.440769
167,32,1146,32,637,18814,3,4.032512,76.192764
168,32,128,32,1146,18602,3,5.13536,20.80768
169,32,637,32,128,18680,3,2.833408,49.5872
170,32,637,32,637,18603,3,3.987456,49.861633
171,32,637,32,637,18550,3,3.997696,49.929214
172,32,1655,32,637,18512,3,4.017152,103.051262
173,32,637,32,1655,18195,3,6.356992,51.208191
174,32,1146,32,637,18146,3,4.045824,76.310532
175,32,1655,32,1146,17957,3,5.154816,103.436287
176,32,637,32,1655,17622,3,6.34368,51.107841
177,32,637,32,637,17578,3,4.013056,50.223103
178,32,637,32,637,17526,3,4.015104,49.949696
179,32,128,32,637,17467,3,4.005888,20.641792
180,32,128,32,128,17550,3,2.813952,20.500481
181,32,128,32,128,17639,3,2.813952,20.526079
182,32,637,32,128,17714,3,2.822144,49.427456
183,32,128,32,637,17650,3,3.980288,20.582399
184,32,128,32,128,17742,3,2.808832,20.462591
185,32,128,32,128,17812,3,2.809856,20.460545
186,32,128,32,128,17874,3,2.797568,20.495359
187,32,128,32,128,17960,3,2.807808,20.359167
188,32,128,32,128,18045,3,2.802688,20.385792
189,32,128,32,128,18125,3,2.801664,20.382721
190,32,128,32,128,18214,3,2.80064,20.391935
191,32,128,32,128,18278,3,2.804736,20.376575
192,32,128,32,128,18360,3,2.799616,20.376575
193,32,128,32,128,18451,3,2.804736,20.385792
194,32,128,32,128,18524,3,2.791424,20.37248
195,32,128,32,128,18600,3,2.798592,20.398081
196,32,128,32,128,18681,3,2.796544,20.409344
197,32,128,32,128,18759,3,2.807808,20.379648
198,32,128,32,128,18836,3,2.80576,20.380672
199,32,128,32,128,18915,3,2.798592,20.413441
200,32,128,32,128,18996,3,2.802688,20.420609
201,32,128,32,128,19076,3,2.794496,20.408319
202,32,128,32,128,19156,3,2.802688,20.456448
203,32,128,32,128,19234,3,2.796544,20.451328
204,32,128,32,128,19310,3,2.80576,20.463615
205,32,637,32,128,19397,3,2.796544,49.227776
206,32,128,32,637,19344,3,4.017152,20.784128
207,32,1146,32,128,19418,3,2.832384,76.001282
208,32,636,32,1146,19219,3,5.184512,50.606079
209,32,128,32,636,19168,3,4.046848,20.852736
210,32,637,32,128,19256,3,2.834432,49.382401
211,32,128,32,637,19192,3,3.961856,20.764671
212,32,637,32,128,19262,3,2.824192,49.487873
213,32,636,32,637,19214,3,3.997696,49.632256
214,32,637,32,636,19166,3,4.002816,50.168831
215,32,637,32,637,19108,3,4.012032,49.914879
216,32,1145,32,637,19069,3,4.023296,76.189697
217,32,637,32,1145,18890,3,5.1456,50.533375
218,32,1146,32,637,18840,3,4.021248,76.361725
219,32,128,32,1146,18665,3,5.18144,20.930559
220,32,1146,32,128,18742,3,2.842624,75.856895
221,32,128,32,1146,18556,3,5.13536,20.901888
222,32,128,32,128,18640,3,2.830336,20.815872
223,32,128,32,128,18710,3,2.830336,20.626432
224,32,1145,32,128,18780,3,2.822144,75.682816
225,32,637,32,1145,18589,3,5.192704,51.016705
226,32,128,32,637,18534,3,4.054016,20.934656
227,32,1145,32,128,18620,3,2.844672,76.088318
228,32,637,32,1145,18414,3,5.183488,50.751488
229,32,637,32,637,18351,3,4.018176,50.192383
230,32,1145,32,637,18292,3,4.011008,76.441597
231,32,1146,32,1145,18086,3,5.182464,77.201408
232,32,128,32,1146,17885,3,5.189632,21.021696
233,32,636,32,128,17967,3,2.85696,51.037186
234,32,128,32,636,17897,3,4.066304,20.740095
235,32,1146,32,128,17984,3,2.806784,75.618301
236,32,637,32,1146,17785,3,5.17632,50.738174
237,32,128,32,637,17735,3,4.013056,20.667393
238,32,128,32,128,17828,3,2.808832,20.604927
239,32,128,32,128,17911,3,2.808832,20.529152
240,32,128,32,128,17989,3,2.820096,20.502527
241,32,128,32,128,18067,3,2.816,20.521984
242,32,637,32,128,18140,3,2.806784,49.175552
243,32,128,32,637,18070,3,3.982336,20.564993
244,32,128,32,128,18149,3,2.811904,20.481024
245,32,128,32,128,18226,3,2.811904,20.481024
246,32,128,32,128,18296,3,2.81088,20.451328
247,32,128,32,128,18367,3,2.799616,20.401152
248,32,128,32,128,18441,3,2.797568,20.389889
249,32,128,32,128,18524,3,2.80064,20.370432
250,32,128,32,128,18599,3,2.797568,20.390911
251,32,128,32,128,18687,3,2.80064,20.390911
252,32,128,32,128,18764,3,2.80576,20.383743
253,32,128,32,128,18852,3,2.803712,20.402176
254,32,128,32,128,18930,3,2.798592,20.409344
255,32,128,32,128,18999,3,2.803712,20.408319
256,32,128,32,128,19084,3,2.80064,20.41856
257,32,637,32,128,19168,3,2.798592,49.11821
258,32,637,32,637,19105,3,4.01408,50.139137
259,32,128,32,637,19057,3,4.018176,20.803583
260,32,1655,32,128,19137,3,2.83136,102.818817
261,32,637,32,1655,18834,3,6.354944,51.051521
262,32,128,32,637,18796,3,4.045824,20.827135
263,32,637,32,128,18878,3,2.828288,49.383423
264,32,128,32,637,18812,3,4.018176,20.771839
265,32,128,32,128,18881,3,2.832384,20.600832
266,32,128,32,128,18962,3,2.817024,20.590591
267,32,128,32,128,19037,3,2.817024,20.626432
268,32,1145,32,128,19113,3,2.820096,75.830269
269,32,637,32,1145,18922,3,5.187584,50.745342
270,32,636,32,637,18870,3,4.00896,49.956863
271,32,128,32,636,18803,3,4.00896,20.632576
272,32,637,32,128,18893,3,2.814976,49.427456
273,32,637,32,637,18827,3,4.025344,50.017281
274,32,128,32,637,18789,3,4.00896,20.786177
275,32,637,32,128,18856,3,2.832384,49.601536
276,32,128,32,637,18803,3,4.017152,20.796415
277,32,1146,32,128,18887,3,2.827264,75.935745
278,32,1145,32,1146,18696,3,5.185536,76.536835
279,32,637,32,1145,18508,3,5.15072,50.864128
280,32,1655,32,637,18471,3,4.054016,104.306686
281,32,637,32,1655,18167,3,6.41536,51.423233
282,32,128,32,637,18106,3,4.074496,20.859903
283,32,128,32,128,18192,3,2.827264,20.603905
284,32,637,32,128,18283,3,2.812928,49.605633
285,32,1146,32,637,18234,3,4.0192,76.336128
286,32,637,32,1146,18051,3,5.182464,50.664448
287,32,128,32,637,17998,3,4.037632,20.692991
288,32,637,32,128,18068,3,2.825216,49.336319
289,32,128,32,637,18018,3,4.006912,20.715521
290,32,128,32,128,18101,3,2.824192,20.596737
291,32,128,32,128,18182,3,2.819072,20.587521
292,32,1145,32,128,18258,3,2.818048,75.790337
293,32,128,32,1145,18050,3,5.179392,20.923391
294,32,128,32,128,18133,3,2.833408,20.713472
295,32,637,32,128,18210,3,2.824192,49.260544
296,32,128,32,637,18147,3,3.980288,20.553728
297,32,128,32,128,18221,3,2.807808,20.503551
298,32,128,32,128,18311,3,2.809856,20.499456
299,32,128,32,128,18385,3,2.813952,20.553728
300,32,128,32,128,18471,3,2.797568,20.43392
301,32,128,32,128,18562,3,2.80064,20.452353
302,32,637,32,128,18652,3,2.79552,49.242111
303,32,128,32,637,18599,3,4.020224,20.694016
304,32,128,32,128,18677,3,2.827264,20.556801
305,32,128,32,128,18753,3,2.816,20.507648
306,32,128,32,128,18823,3,2.817024,20.514816
307,32,128,32,128,18899,3,2.81088,20.499456
308,32,128,32,128,18963,3,2.804736,20.425728
309,32,128,32,128,19044,3,2.802688,20.470783
310,32,637,32,128,19110,3,2.807808,49.327103
311,32,1146,32,637,19072,3,4.02944,76.577789
312,32,637,32,1146,18891,3,5.190656,50.568192
313,32,1146,32,637,18849,3,4.02432,76.368896
314,32,128,32,1146,18680,3,5.189632,20.916224
315,32,128,32,128,18771,3,2.840576,20.740095
316,32,128,32,128,18843,3,2.83136,20.621311
317,32,128,32,128,18922,3,2.818048,20.609024
318,32,637,32,128,19009,3,2.817024,49.5616
319,32,637,32,637,18931,3,4.015104,50.226177
320,32,128,32,637,18880,3,4.021248,20.714497
321,32,637,32,128,18964,3,2.83136,49.470463
322,32,128,32,637,18898,3,4.020224,20.663296
323,32,637,32,128,18982,3,2.823168,49.468414
324,32,128,32,637,18937,3,3.987456,20.600832
325,32,637,32,128,19019,3,2.81088,49.585152
326,32,637,32,637,18974,3,4.01408,50.323456
327,32,128,32,637,18930,3,4.021248,20.868095
328,32,637,32,128,19006,3,2.834432,49.724415
329,32,128,32,637,18960,3,3.999744,20.93568
330,32,1655,32,128,19025,3,2.835456,103.64006
331,32,1145,32,1655,18696,3,6.408192,78.017532
332,32,1145,32,1145,18504,3,5.220352,77.252609
333,32,128,32,1145,18287,3,5.177344,20.987904
334,32,636,32,128,18361,3,2.838528,49.684479
335,32,128,32,636,18294,3,3.98336,20.707329
336,32,1655,32,128,18376,3,2.814976,102.823936
337,32,1146,32,1655,18052,3,6.398976,78.146561
338,32,128,32,1146,17860,3,5.223424,20.979712
339,32,128,32,128,17949,3,2.835456,20.749311
340,32,637,32,128,18027,3,2.820096,49.573887
341,32,637,32,637,17977,3,3.99872,50.136063
342,32,128,32,637,17918,3,4.01408,20.698112
343,32,128,32,128,17993,3,2.814976,20.488192
344,32,128,32,128,18074,3,2.813952,20.489216
345,32,128,32,128,18151,3,2.811904,20.535295
346,32,637,32,128,18237,3,2.819072,49.147903
347,32,128,32,637,18186,3,3.986432,20.645887
348,32,637,32,128,18262,3,2.813952,49.506306
349,32,128,32,637,18211,3,4.013056,20.72064
350,32,128,32,128,18292,3,2.829312,20.585472
351,32,637,32,128,18371,3,2.814976,49.395714
352,32,128,32,637,18312,3,3.985408,20.566015
353,32,128,32,128,18402,3,2.817024,20.506624
354,32,128,32,128,18480,3,2.813952,20.527103
355,32,128,32,128,18566,3,2.816,20.5056
356,32,128,32,128,18639,3,2.801664,20.417536
357,32,128,32,128,18715,3,2.799616,20.406273
358,32,128,32,128,18789,3,2.794496,20.404224
359,32,128,32,128,18867,3,2.80064,20.420609
360,32,128,32,128,18943,3,2.806784,20.417536
361,32,637,32,128,19018,3,2.804736,49.03936
362,32,128,32,637,18971,3,3.985408,20.731903
363,32,637,32,128,19054,3,2.83648,49.801216
364,32,128,32,637,19020,3,4.025344,20.79744
365,32,128,32,128,19088,3,2.830336,20.723713
366,32,128,32,128,19174,3,2.825216,20.635649
367,32,128,32,128,19256,3,2.827264,20.681728
