step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,step_ms
84,128,512,128,512,72775,3,5.152768,58.138622
85,128,512,128,512,73085,3,5.115904,58.002434
86,128,512,128,512,73409,3,5.115904,57.73312
87,128,512,128,512,73698,3,5.110784,58.44685
88,128,512,128,512,73986,3,5.149696,58.757118
89,128,512,128,512,74306,3,5.189632,58.362881
90,128,512,128,512,74625,3,5.146624,58.243073
91,128,512,128,512,74911,3,5.152768,58.547199
92,128,512,128,512,75188,3,5.159936,58.74688
93,128,512,128,512,75497,3,5.174272,58.670078
94,128,512,128,512,75790,3,5.172224,59.251713
95,128,512,128,512,76111,3,5.16608,58.967041
96,128,512,128,512,76411,3,5.167104,58.763264
97,128,512,128,512,76735,3,5.180416,59.229183
98,128,1021,128,512,77033,3,5.206016,92.772354
99,128,512,128,1021,77229,3,6.580224,59.29472
100,128,512,128,512,77545,3,5.185536,59.037697
101,128,512,128,512,77858,3,5.169152,59.457535
102,128,512,128,512,78155,3,5.199872,59.483135
103,128,1530,128,512,78450,3,5.178368,121.160706
104,128,3566,128,1530,78494,3,7.86944,248.278015
105,128,1021,128,3566,78060,3,13.256704,93.936638
106,128,512,128,1021,78252,3,6.591488,60.039169
107,128,2547,128,512,78556,3,5.21728,176.42598
108,128,2561,128,2547,78313,3,10.213376,190.84903
109,128,3056,128,2561,77970,3,10.769408,209.940475
110,128,3056,128,3056,77633,3,11.644928,210.722809
111,128,4075,128,3056,77292,3,11.825152,269.88031
112,128,3533,128,4075,76655,3,14.010368,247.264252
113,128,3055,128,3533,76153,3,13.217792,210.225159
114,128,3566,128,3055,75794,3,11.616256,247.208954
115,128,4074,128,3566,75312,3,13.225984,268.232697
116,128,5602,128,4074,74745,3,14.094336,358.791168
117,128,5600,128,5602,73759,3,17.881088,357.054474
118,128,4074,128,5600,72763,3,17.719296,268.185608
119,128,4536,128,4074,72157,3,14.055424,300.400635
120,128,3057,128,4536,71433,3,15.369216,209.188858
121,128,3565,128,3057,71067,3,11.626496,245.350403
122,128,2548,128,3565,70610,3,13.150208,174.908417
123,128,1530,128,2548,70428,3,10.079232,118.729729
124,128,1530,128,1530,70462,3,7.706624,118.210564
125,128,1021,128,1530,70537,3,7.711744,90.447868
126,128,2039,128,1021,70694,3,6.498304,147.730438
127,128,3566,128,2039,70589,3,8.972288,245.298172
128,128,512,128,3566,70088,3,13.138944,57.472
129,128,1529,128,512,70407,3,5.107712,117.598206
130,128,1021,128,1529,70478,3,7.702528,90.429443
131,128,512,128,1021,70657,3,6.490112,57.445377
132,128,512,128,512,70953,3,5.118976,57.348095
133,128,1021,128,512,71261,3,5.101568,90.142723
134,128,512,128,1021,71436,3,6.500352,57.730049
135,128,512,128,512,71743,3,5.143552,57.512959
136,128,512,128,512,72071,3,5.12,57.555969
137,128,512,128,512,72389,3,5.117952,58.057728
138,128,512,128,512,72676,3,5.156864,57.869312
139,128,512,128,512,72993,3,5.126144,57.677822
140,128,512,128,512,73303,3,5.133312,57.928703
141,128,512,128,512,73589,3,5.143552,58.44685
142,128,512,128,512,73929,3,5.153792,58.271744
143,128,512,128,512,74272,3,5.12,58.348545
144,128,512,128,512,74583,3,5.139456,58.481663
145,128,512,128,512,74911,3,5.190656,58.932224
146,128,512,128,512,75200,3,5.178368,58.576897
147,128,512,128,512,75472,3,5.164032,58.62912
148,128,512,128,512,75768,3,5.164032,59.305984
149,128,1021,128,512,76076,3,5.195776,92.711937
150,128,512,128,1021,76256,3,6.607872,58.934273
151,128,1021,128,512,76547,3,5.179392,92.684288
152,128,512,128,1021,76736,3,6.611968,59.579391
153,128,512,128,512,77066,3,5.187584,59.325439
154,128,512,128,512,77374,3,5.202944,59.348991
155,128,1021,128,512,77708,3,5.20704,92.900352
156,128,2039,128,1021,77896,3,6.581248,150.752258
157,128,2039,128,2039,77832,3,9.14432,151.519226
158,128,1021,128,2039,77777,3,9.090048,94.096382
159,128,2039,128,1021,77956,3,6.632448,150.697983
160,128,1021,128,2039,77886,3,9.141248,94.176254
161,128,1021,128,1021,78058,3,6.622208,93.147133
162,128,3040,128,1021,78252,3,6.580224,210.628601
163,128,1530,128,3040,77879,3,11.726848,121.350143
164,128,4581,128,1530,77902,3,7.840768,302.161926
165,128,3057,128,4581,77163,3,15.465472,212.617218
166,128,3566,128,3057,76854,3,11.721728,247.800827
167,128,5091,128,3566,76416,3,13.231104,323.457031
168,128,2039,128,5091,75501,3,16.345087,150.339584
169,128,4073,128,2039,75427,3,9.05216,270.471161
170,128,3056,128,4073,74808,3,14.082048,209.932281
171,128,5093,128,3056,74464,3,11.669504,323.057678
172,128,3057,128,5093,73582,3,16.347136,210.19136
173,128,3055,128,3057,73202,3,11.569152,210.665466
174,128,4075,128,3055,72890,3,11.659264,268.347382
175,128,6618,128,4075,72266,3,14.051328,415.879181
176,128,2023,128,6618,70933,3,20.21376,148.796417
177,128,2548,128,2023,70901,3,8.961024,174.98317
178,128,1338,128,2548,70663,3,10.17344,113.953789
179,128,512,128,1338,70714,3,7.43936,57.795586
180,128,3056,128,512,71025,3,5.116928,208.020477
181,128,1530,128,3056,70692,3,11.527168,118.257668
182,128,2039,128,1530,70747,3,7.7568,149.071869
183,128,1021,128,2039,70614,3,9.024512,90.62912
184,128,1530,128,1021,70814,3,6.496256,117.894142
185,128,1529,128,1530,70885,3,7.766016,119.78138
186,128,1021,128,1529,70913,3,7.754752,91.239426
187,128,512,128,1021,71118,3,6.49216,57.586689
188,128,512,128,512,71439,3,5.131264,57.370625
189,128,512,128,512,71749,3,5.09952,57.425919
190,128,512,128,512,72053,3,5.121024,57.968639
191,128,512,128,512,72383,3,5.139456,57.660416
192,128,512,128,512,72708,3,5.105664,57.716736
193,128,512,128,512,73009,3,5.124096,57.962498
194,128,512,128,512,73290,3,5.156864,58.700802
195,128,512,128,512,73613,3,5.161984,58.105858
196,128,512,128,512,73922,3,5.11488,58.014721
197,128,512,128,512,74245,3,5.141504,58.346497
198,128,512,128,512,74551,3,5.156864,58.779648
199,128,512,128,512,74859,3,5.169152,58.949631
200,128,1020,128,512,75161,3,5.197824,92.311554
201,128,1021,128,1020,75326,3,6.575104,92.492798
202,128,1021,128,1021,75503,3,6.593536,92.622849
203,128,512,128,1021,75688,3,6.590464,59.01107
204,128,512,128,512,76036,3,5.182464,58.889217
205,128,1021,128,512,76359,3,5.177344,92.308479
206,128,1530,128,1021,76523,3,6.597632,120.611839
207,128,512,128,1530,76608,3,7.820288,59.698177
208,128,1021,128,512,76919,3,5.21216,92.645378
209,128,1530,128,1021,77118,3,6.565888,120.914948
210,128,512,128,1530,77170,3,7.873536,60.19379
211,128,1021,128,512,77469,3,5.229568,93.638657
212,128,2547,128,1021,77656,3,6.636544,177.987579
213,128,1530,128,2547,77417,3,10.184704,121.284607
214,128,2039,128,1530,77469,3,7.8336,150.767609
215,128,2039,128,2039,77366,3,9.075712,150.905853
216,128,3566,128,2039,77278,3,9.083904,248.28006
217,128,1021,128,3566,76812,3,13.349888,93.463554
218,128,2038,128,1021,77021,3,6.616064,150.358017
219,128,2547,128,2038,76937,3,9.085952,177.631226
220,128,5600,128,2547,76723,3,10.184704,359.523315
221,128,3565,128,5600,75733,3,17.932287,248.217606
222,128,6111,128,3565,75292,3,13.21984,393.278473
223,128,3566,128,6111,74177,3,19.273727,247.788544
224,128,3055,128,3566,73726,3,13.314048,211.008514
225,128,2022,128,3055,73411,3,11.666432,149.215225
226,128,3055,128,2022,73290,3,9.019392,210.525177
227,128,2548,128,3055,72947,3,11.669504,175.606781
228,128,2547,128,2548,72731,3,10.210304,177.030151
229,128,4074,128,2547,72533,3,10.215424,270.30426
230,128,3040,128,4074,71895,3,14.174208,210.394119
231,128,1530,128,3040,71588,3,11.732992,119.642113
232,128,512,128,1530,71648,3,7.725056,58.484737
233,128,2039,128,512,71959,3,5.178368,148.599808
234,128,3057,128,2039,71891,3,9.003008,209.970169
235,128,2548,128,3057,71521,3,11.633664,177.123322
236,128,512,128,2548,71285,3,10.19392,58.665985
237,128,2547,128,512,71614,3,5.138432,175.273987
238,128,1530,128,2547,71385,3,10.194944,119.944191
239,128,512,128,1530,71449,3,7.762944,58.101761
240,128,1021,128,512,71755,3,5.137408,90.804222
241,128,2039,128,1021,71916,3,6.515712,148.420609
242,128,1529,128,2039,71797,3,8.996864,118.803459
243,128,512,128,1529,71852,3,7.732224,58.411007
244,128,512,128,512,72190,3,5.154816,58.187775
245,128,512,128,512,72507,3,5.156864,57.834496
246,128,512,128,512,72819,3,5.098496,57.889793
247,128,512,128,512,73143,3,5.131264,58.39872
248,128,512,128,512,73462,3,5.163008,58.504192
249,128,512,128,512,73778,3,5.159936,58.425343
250,128,512,128,512,74076,3,5.159936,59.300865
251,128,512,128,512,74382,3,5.215232,59.000832
252,128,1021,128,512,74685,3,5.172224,92.160004
253,128,512,128,1021,74881,3,6.575104,58.712063
254,128,512,128,512,75208,3,5.16608,59.177982
255,128,512,128,512,75530,3,5.19168,58.942463
256,128,1529,128,512,75841,3,5.178368,120.579071
257,128,1021,128,1529,75868,3,7.865344,93.216766
258,128,512,128,1021,76053,3,6.595584,59.399166
259,128,1530,128,512,76373,3,5.203968,120.953857
260,128,512,128,1530,76421,3,7.894016,60.116993
261,128,1021,128,512,76713,3,5.218304,93.037567
262,128,1530,128,1021,76906,3,6.628352,121.140221
263,128,2038,128,1530,76940,3,7.878656,150.695938
264,128,512,128,2038,76873,3,9.073664,60.128258
265,128,1530,128,512,77170,3,5.234688,120.739838
266,128,2547,128,1530,77198,3,7.83872,177.949692
267,128,1529,128,2547,77024,3,10.202112,121.670654
268,128,2547,128,1529,77072,3,7.826432,178.127869
269,128,2038,128,2547,76869,3,10.268672,151.817215
270,128,3057,128,2038,76823,3,9.071616,212.289536
271,128,2548,128,3057,76464,3,11.727872,177.778687
272,128,5601,128,2548,76258,3,10.259456,360.397827
273,128,2022,128,5601,75268,3,17.931265,150.724609
274,128,2039,128,2022,75173,3,9.033728,149.977081
275,128,1021,128,2039,75100,3,9.040896,92.989441
276,128,1530,128,1021,75279,3,6.581248,120.065025
277,128,5091,128,1530,75295,3,7.800832,325.769226
278,128,5093,128,5091,74401,3,16.502785,326.221832
279,128,2532,128,5093,73531,3,16.34816,176.275452
280,128,4074,128,2532,73322,3,10.2144,270.199799
281,128,3057,128,4074,72736,3,14.063616,210.971649
282,128,3057,128,3057,72379,3,11.757568,210.432007
283,128,2039,128,3057,72029,3,11.715584,149.690369
284,128,2039,128,2039,71970,3,9.04192,149.994492
285,128,2547,128,2039,71907,3,9.059328,176.46489
286,128,1530,128,2547,71666,3,10.186752,119.554047
287,128,2039,128,1530,71695,3,7.739392,149.872635
288,128,1529,128,2039,71623,3,9.033728,119.678978
289,128,2038,128,1529,71681,3,7.78752,149.583878
290,128,2039,128,2038,71566,3,8.983552,148.602875
291,128,1021,128,2039,71504,3,8.982528,91.472893
292,128,1021,128,1021,71680,3,6.524928,90.962944
293,128,2039,128,1021,71858,3,6.520832,149.181442
294,128,512,128,2039,71765,3,9.055232,58.544128
295,128,512,128,512,72079,3,5.185536,58.211327
296,128,1530,128,512,72392,3,5.14048,119.414787
297,128,512,128,1530,72414,3,7.853056,59.078655
298,128,1021,128,512,72717,3,5.15072,91.15136
299,128,512,128,1021,72898,3,6.539264,58.503166
300,128,512,128,512,73228,3,5.159936,58.628098
301,128,1021,128,512,73539,3,5.175296,91.314178
302,128,512,128,1021,73705,3,6.576128,59.171841
303,128,1021,128,512,74013,3,5.199872,92.091393
304,128,1021,128,1021,74158,3,6.554624,91.917313
305,128,512,128,1021,74325,3,6.572032,58.906624
306,128,512,128,512,74633,3,5.192704,58.614784
307,128,1021,128,512,74936,3,5.159936,92.037117
308,128,512,128,1021,75124,3,6.603776,59.585537
309,128,512,128,512,75450,3,5.235712,59.357185
310,128,512,128,512,75759,3,5.221376,59.047935
311,128,1530,128,512,76072,3,5.197824,120.693764
312,128,2039,128,1530,76135,3,7.876608,150.609924
313,128,512,128,2039,76061,3,9.137152,60.092415
314,128,1530,128,512,76370,3,5.262336,121.115646
315,128,512,128,1530,76409,3,7.877632,60.318722
316,128,1529,128,512,76721,3,5.248,120.870911
317,128,1530,128,1529,76750,3,7.816192,121.294846
318,128,1529,128,1530,76811,3,7.878656,121.936897
319,128,2546,128,1529,76855,3,7.822336,177.913849
320,128,2039,128,2546,76622,3,10.261504,151.762939
321,128,3055,128,2039,76530,3,9.068544,212.675583
322,128,1530,128,3055,76186,3,11.731968,121.582588
323,128,1529,128,1530,76249,3,7.812096,120.714241
324,128,2548,128,1529,76316,3,7.810048,177.642502
325,128,4075,128,2548,76124,3,10.257408,271.114227
326,128,4075,128,4075,75555,3,14.091264,271.543304
327,128,1021,128,4075,74933,3,14.229504,93.510658
328,128,1530,128,1021,75102,3,6.631424,119.920639
329,128,2547,128,1530,75165,3,7.796736,177.051651
330,128,3041,128,2547,74934,3,10.244096,211.27475
331,128,2039,128,3041,74563,3,11.680768,150.223877
332,128,3057,128,2039,74506,3,9.101312,213.125122
333,128,4583,128,3057,74158,3,11.933696,302.319611
334,128,3057,128,4583,73394,3,15.398912,211.150848
335,128,3566,128,3057,73057,3,11.661312,246.381561
336,128,3040,128,3566,72593,3,13.177856,212.951035
337,128,1021,128,3040,72269,3,11.7504,92.216316
338,128,2548,128,1021,72459,3,6.595584,176.236542
339,128,1530,128,2548,72275,3,10.194944,120.312836
340,128,2548,128,1530,72322,3,7.78752,176.139267
341,128,512,128,2548,72128,3,10.218496,59.215874
342,128,2548,128,512,72440,3,5.163008,175.919098
343,128,2039,128,2548,72219,3,10.202112,151.016449
344,128,2547,128,2039,72126,3,9.070592,176.615417
345,128,1530,128,2547,71906,3,10.194944,119.977982
346,128,1530,128,1530,71935,3,7.791616,119.442429
347,128,512,128,1530,71983,3,7.74656,58.555393
348,128,1020,128,512,72315,3,5.18144,91.244545
349,128,1497,128,1020,72458,3,6.545408,119.090179
350,128,512,128,1497,72501,3,7.774208,58.738689
351,128,1021,128,512,72833,3,5.183488,91.606018
352,128,1021,128,1021,73030,3,6.54848,91.546623
353,128,1020,128,1021,73213,3,6.546432,91.559937
354,128,512,128,1020,73404,3,6.539264,58.54208
355,128,512,128,512,73728,3,5.165056,58.79501
356,128,512,128,512,74046,3,5.183488,58.874882
357,128,1021,128,512,74368,3,5.169152,92.165123
358,128,1021,128,1021,74553,3,6.562816,92.244995
359,128,512,128,1021,74729,3,6.575104,59.166721
360,128,512,128,512,75060,3,5.193728,59.244545
361,128,2039,128,512,75371,3,5.198848,150.656006
362,128,512,128,2039,75274,3,9.109504,59.872257
363,128,1021,128,512,75595,3,5.224448,92.747772
364,128,2547,128,1021,75771,3,6.588416,178.123779
365,128,2039,128,2547,75537,3,10.25536,151.227386
366,128,1021,128,2039,75438,3,9.044992,93.183998
367,128,1021,128,1021,75637,3,6.603776,93.341698
368,128,512,128,1021,75836,3,6.597632,59.382786
369,128,2039,128,512,76146,3,5.202944,150.722565
370,128,512,128,2039,76064,3,9.055232,59.972607
371,128,1529,128,512,76385,3,5.246976,120.44902
372,128,2039,128,1529,76444,3,7.815168,151.420929
373,128,2548,128,2039,76390,3,9.131008,177.83194
374,128,1020,128,2548,76169,3,10.258432,94.045181
375,128,1530,128,1020,76332,3,6.642688,121.434113
376,128,1529,128,1530,76397,3,7.862272,120.706047
377,128,2039,128,1529,76446,3,7.885824,151.545853
378,128,2547,128,2039,76364,3,9.097216,177.921021
379,128,2548,128,2547,76157,3,10.246144,178.31015
380,128,5093,128,2548,75958,3,10.263552,328.158203
381,128,2548,128,5093,75118,3,16.379904,177.787903
382,128,2039,128,2548,74905,3,10.231808,151.041031
383,128,2039,128,2039,74815,3,9.04192,149.941254
384,128,3057,128,2039,74719,3,9.0368,212.275208
385,128,3566,128,3057,74356,3,11.785216,249.990143
386,128,2037,128,3566,73868,3,13.319168,150.110214
387,128,5093,128,2037,73790,3,9.101312,325.228546
388,128,3566,128,5093,72886,3,16.328705,248.659973
389,128,3057,128,3566,72417,3,13.4144,212.644867
390,128,1021,128,3057,72106,3,11.649024,92.135422
391,128,1528,128,1021,72298,3,6.571008,118.548477
392,128,2039,128,1528,72378,3,7.74656,148.986877
393,128,2039,128,2039,72287,3,9.05728,150.252548
394,128,1530,128,2039,72172,3,9.08288,120.041473
395,128,1021,128,1530,72180,3,7.806976,92.204033
