step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,exec_ms,sample_ms,step_ms
0,32,160,32,160,160,3,3.879936,25.430016,1,507.74118,189.543427,697.284607
1,32,128,32,128,288,3,3.536896,19.502081,1,373.300232,3600.151611,3973.451843
2,1,513,1,513,513,3,4.048896,-1,0,60.634113,4.883456,65.51757
3,17,8192,17,8192,8705,3,22.477823,-1,0,524.32489,23.369728,547.694618
4,32,7775,32,7775,16480,3,22.103041,-1,0,477.388794,23.112703,500.501497
5,32,128,32,128,16605,3,2.84672,21.039104,1,21.082111,3.924992,25.007103
6,32,128,32,128,16699,3,2.82624,20.700159,1,20.765696,3.909632,24.675328
7,32,128,32,128,16782,3,2.816,20.467712,1,20.534271,3.900416,24.434687
8,32,128,32,128,16859,3,2.818048,20.431871,1,20.494335,3.89632,24.390655
9,32,128,32,128,16943,3,2.814976,20.428801,1,20.489216,3.900416,24.389632
10,32,128,32,128,17026,3,2.80576,20.423679,1,20.468737,3.900416,24.369153
11,32,128,32,128,17111,3,2.806784,20.330496,1,20.397057,3.895296,24.292353
12,32,128,32,128,17195,3,2.79552,20.348928,1,20.417536,3.889152,24.306688
13,32,128,32,128,17282,3,2.801664,20.323328,1,20.389889,3.892224,24.282113
14,32,128,32,128,17356,3,2.806784,20.322304,1,20.379648,3.887104,24.266752
15,32,128,32,128,17427,3,2.79552,20.341761,1,20.408319,3.871744,24.280063
16,32,128,32,128,17508,3,2.806784,20.329472,1,20.396032,3.904512,24.300544
17,32,128,32,128,17577,3,2.79552,20.347904,1,20.415487,3.873792,24.289279
18,32,128,32,128,17658,3,2.802688,20.364288,1,20.430847,3.897344,24.328191
19,32,128,32,128,17736,3,2.802688,20.380672,1,20.448256,3.89632,24.344576
20,32,128,32,128,17820,3,2.807808,20.357121,1,20.426752,3.905536,24.332288
21,32,128,32,128,17900,3,2.799616,20.366337,1,20.432896,3.874816,24.307712
22,32,128,32,128,17978,3,2.814976,20.379648,1,20.446207,3.908608,24.354815
23,32,128,32,128,18063,3,2.808832,20.382721,1,20.44928,3.902464,24.351744
24,32,128,32,128,18133,3,2.811904,20.379648,1,20.440063,3.91168,24.351743
25,32,128,32,128,18205,3,2.802688,20.376575,1,20.44416,3.881984,24.326144
26,32,128,32,128,18279,3,2.809856,20.386816,1,20.446207,3.881984,24.328191
27,32,128,32,128,18346,3,2.804736,20.381697,1,20.442112,3.900416,24.342528
28,32,128,32,128,18417,3,2.813952,20.371456,1,20.438017,3.91168,24.349697
29,32,128,32,128,18492,3,2.812928,20.366337,1,20.424704,3.903488,24.328192
30,32,128,32,128,18569,3,2.808832,20.389889,1,20.455423,3.89632,24.351743
31,32,128,32,128,18650,3,2.806784,20.395008,1,20.460545,3.910656,24.371201
32,32,128,32,128,18723,3,2.812928,20.408319,1,20.47488,3.892224,24.367104
33,32,128,32,128,18795,3,2.809856,20.400127,1,20.466688,3.887104,24.353792
34,32,128,32,128,18874,3,2.814976,20.415487,1,20.49024,3.907584,24.397824
35,32,128,32,128,18952,3,2.817024,20.436993,1,20.504576,3.903488,24.408064
36,32,128,32,128,19027,3,2.812928,20.412416,1,20.477951,3.887104,24.365055
37,32,128,32,128,19098,3,2.813952,20.420609,1,20.478975,3.888128,24.367103
38,32,128,32,128,19177,3,2.817024,20.419584,1,20.486143,3.89632,24.382463
39,32,128,32,128,19244,3,2.809856,20.406273,1,20.470783,3.887104,24.357887
40,32,128,32,128,19331,3,2.818048,20.410368,1,20.47488,3.895296,24.370176
41,32,128,32,128,19395,3,2.807808,20.432896,1,20.499456,3.889152,24.388608
42,32,128,32,128,19469,3,2.814976,20.428801,1,20.489216,3.91168,24.400896
43,32,128,32,128,19548,3,2.811904,20.446207,1,20.513792,3.904512,24.418304
44,32,128,32,128,19618,3,2.817024,20.443136,1,20.511744,3.898368,24.410111
45,32,128,32,128,19685,3,2.812928,20.431871,1,20.497408,3.912704,24.410112
46,32,128,32,128,19766,3,2.824192,20.472832,1,20.5312,3.905536,24.436736
47,32,128,32,128,19837,3,2.811904,20.45952,1,20.519936,3.884032,24.403968
48,32,128,32,128,19909,3,2.816,20.46464,1,20.532225,3.898368,24.430593
49,32,128,32,128,19976,3,2.814976,20.446207,1,20.513792,3.892224,24.406016
50,32,128,32,128,20054,3,2.811904,20.484097,1,20.550655,3.895296,24.445951
51,32,1146,32,1146,19891,3,5.279744,-1,0,76.935165,6.339584,83.274749
52,32,637,32,637,19840,3,4.091904,-1,0,51.767296,5.147648,56.914944
53,32,2673,32,2673,19297,3,9.3184,-1,0,172.078079,10.369024,182.447104
54,32,637,32,637,19254,3,4.114432,-1,0,52.066303,5.180416,57.246719
55,32,637,32,637,19214,3,4.078592,-1,0,51.216385,5.14048,56.356865
56,32,1146,32,1146,19036,3,5.287936,-1,0,78.068733,6.3488,84.417533
57,32,1655,32,1655,18728,3,6.473728,-1,0,106.310654,7.53152,113.842174
58,32,1146,32,1146,18542,3,5.274624,-1,0,79.307777,6.329344,85.637121
59,32,1146,32,1146,18347,3,5.291008,-1,0,78.965759,6.344704,85.310463
60,32,128,32,128,18428,3,2.880512,21.380096,1,21.439487,3.966976,25.406463
61,32,3690,32,3690,17526,3,12.017664,-1,0,237.265915,13.058048,250.323963
62,32,1146,32,1146,17331,3,5.231616,-1,0,78.49472,6.286336,84.781056
63,32,1145,32,1145,17159,3,5.269504,-1,0,78.205956,6.329344,84.535299
64,32,637,32,637,17087,3,4.073472,-1,0,51.780609,5.132288,56.912897
65,32,128,32,128,17183,3,2.833408,20.775936,1,20.842497,3.915776,24.758273
66,32,128,32,128,17257,3,2.827264,20.595713,1,20.662271,3.907584,24.569855
67,32,128,32,128,17337,3,2.813952,20.452353,1,20.518911,3.8912,24.410111
68,32,128,32,128,17421,3,2.817024,20.434944,1,20.500481,3.894272,24.394753
69,32,128,32,128,17509,3,2.813952,20.434944,1,20.492289,3.8912,24.383489
70,32,128,32,128,17588,3,2.803712,20.389889,1,20.448256,3.883008,24.331264
71,32,128,32,128,17681,3,2.79552,20.357121,1,20.423679,3.871744,24.295423
72,32,637,32,637,17636,3,4.043776,-1,0,49.3312,5.113856,54.445055
73,32,128,32,128,17727,3,2.848768,20.819967,1,20.886528,3.935232,24.82176
74,32,128,32,128,17802,3,2.82112,20.595713,1,20.654079,3.910656,24.564735
75,32,128,32,128,17878,3,2.814976,20.470783,1,20.538368,3.900416,24.438784
76,32,128,32,128,17981,3,2.813952,20.477951,1,20.543488,3.898368,24.441855
77,32,128,32,128,18059,3,2.818048,20.493313,1,20.558847,3.89632,24.455168
78,32,128,32,128,18138,3,2.803712,20.408319,1,20.473856,3.890176,24.364032
79,32,128,32,128,18218,3,2.804736,20.381697,1,20.441088,3.881984,24.323072
80,32,128,32,128,18299,3,2.799616,20.361216,1,20.422655,3.871744,24.294399
81,32,128,32,128,18370,3,2.807808,20.370432,1,20.435968,3.879936,24.315904
82,32,128,32,128,18448,3,2.80576,20.368383,1,20.432896,3.87584,24.308736
83,32,128,32,128,18529,3,2.80576,20.37248,1,20.438017,3.88608,24.324097
84,32,128,32,128,18604,3,2.806784,20.379648,1,20.445185,3.88608,24.331265
85,32,128,32,128,18682,3,2.818048,20.39296,1,20.451328,3.898368,24.349696
86,32,128,32,128,18761,3,2.811904,20.419584,1,20.478975,3.889152,24.368127
87,32,128,32,128,18844,3,2.80576,20.417536,1,20.485121,3.888128,24.373249
88,32,128,32,128,18925,3,2.80576,20.385792,1,20.452353,3.88608,24.338433
89,32,128,32,128,19009,3,2.808832,20.409344,1,20.475904,3.88096,24.356864
90,32,128,32,128,19081,3,2.814976,20.413441,1,20.48,3.895296,24.375296
91,32,128,32,128,19152,3,2.81088,20.404224,1,20.466688,3.890176,24.356864
92,32,128,32,128,19240,3,2.80576,20.425728,1,20.491264,3.88096,24.372224
93,32,128,32,128,19325,3,2.811904,20.427776,1,20.492289,3.888128,24.380417
94,32,128,32,128,19403,3,2.80576,20.447231,1,20.511744,3.883008,24.394752
95,32,128,32,128,19476,3,2.809856,20.438017,1,20.501505,3.8912,24.392705
96,32,128,32,128,19550,3,2.814976,20.446207,1,20.507648,3.893248,24.400897
97,32,128,32,128,19626,3,2.818048,20.447231,1,20.511744,3.892224,24.403968
98,32,128,32,128,19707,3,2.806784,20.491264,1,20.556801,3.88608,24.442881
99,32,128,32,128,19782,3,2.818048,20.515841,1,20.578304,3.902464,24.480768
100,32,128,32,128,19860,3,2.818048,20.542463,1,20.612097,3.897344,24.509441
101,32,637,32,637,19815,3,4.08576,-1,0,49.78381,5.146624,54.930434
102,32,637,32,637,19754,3,4.087808,-1,0,51.3536,5.148672,56.502272
103,32,637,32,637,19687,3,4.076544,-1,0,51.277824,5.141504,56.419328
104,32,637,32,637,19601,3,4.077568,-1,0,51.268608,5.136384,56.404992
105,32,2163,32,2163,19143,3,7.983104,-1,0,140.212219,9.038848,149.251067
106,32,128,32,128,19217,3,2.853888,21.300224,1,21.37088,3.9424,25.31328
107,32,1146,32,1146,19028,3,5.272576,-1,0,77.900803,6.330368,84.231171
108,32,1146,32,1146,18845,3,5.266432,-1,0,79.081474,6.319104,85.400578
109,32,128,32,128,18933,3,2.875392,21.128193,1,21.1968,3.953664,25.150464
110,32,637,32,637,18881,3,4.04992,-1,0,50.700287,5.105664,55.805951
111,32,1655,32,1655,18556,3,6.531072,-1,0,105.974785,7.586816,113.561601
112,32,1146,32,1146,18382,3,5.275648,-1,0,79.726593,6.334464,86.061057
113,32,128,32,128,18467,3,2.868224,21.177343,1,21.244928,3.94752,25.192448
114,32,637,32,637,18407,3,4.041728,-1,0,50.603008,5.10464,55.707648
115,32,1145,32,1145,18217,3,5.264384,-1,0,78.027779,6.322176,84.349955
116,32,1145,32,1145,18010,3,5.270528,-1,0,78.401535,6.326272,84.727807
117,32,128,32,128,18096,3,2.883584,21.279743,1,21.347328,3.968,25.315328
118,32,637,32,637,18032,3,4.063232,-1,0,50.516991,5.118976,55.635967
119,32,128,32,128,18119,3,2.860032,20.999168,1,21.066751,3.93728,25.004031
120,32,1146,32,1146,17929,3,5.272576,-1,0,77.273087,6.33344,83.606526
121,32,1655,32,1655,17584,3,6.459392,-1,0,106.20723,7.52128,113.728509
122,32,637,32,637,17530,3,4.073472,-1,0,52.017151,5.137408,57.154559
123,32,1145,32,1145,17354,3,5.254144,-1,0,78.146561,6.31296,84.459521
124,32,128,32,128,17426,3,2.876416,21.069824,1,21.138432,3.964928,25.103359
125,32,128,32,128,17505,3,2.825216,20.716543,1,20.78208,3.903488,24.685568
126,32,128,32,128,17589,3,2.828288,20.563969,1,20.620289,3.910656,24.530945
127,32,128,32,128,17681,3,2.816,20.44928,1,20.511744,3.892224,24.403968
128,32,128,32,128,17770,3,2.819072,20.468737,1,20.528128,3.900416,24.428544
129,32,128,32,128,17857,3,2.808832,20.460545,1,20.526079,3.889152,24.415231
130,32,128,32,128,17922,3,2.798592,20.380672,1,20.438017,3.87584,24.313857
131,32,128,32,128,18005,3,2.802688,20.348928,1,20.413441,3.876864,24.290305
132,32,128,32,128,18091,3,2.806784,20.341761,1,20.408319,3.889152,24.297472
133,32,128,32,128,18156,3,2.798592,20.350977,1,20.41856,3.889152,24.307712
134,32,128,32,128,18244,3,2.796544,20.330496,1,20.38784,3.876864,24.264704
135,32,128,32,128,18316,3,2.806784,20.376575,1,20.441088,3.888128,24.329216
136,32,128,32,128,18387,3,2.81088,20.390911,1,20.456448,3.8912,24.347648
137,32,128,32,128,18468,3,2.799616,20.364288,1,20.428801,3.883008,24.311809
138,32,128,32,128,18561,3,2.807808,20.3776,1,20.443136,3.883008,24.326144
139,32,128,32,128,18646,3,2.803712,20.393984,1,20.456448,3.876864,24.333312
140,32,128,32,128,18715,3,2.80576,20.406273,1,20.463615,3.881984,24.345599
141,32,128,32,128,18796,3,2.808832,20.379648,1,20.446207,3.900416,24.346623
142,32,128,32,128,18875,3,2.806784,20.395008,1,20.451328,3.889152,24.34048
143,32,128,32,128,18955,3,2.804736,20.402176,1,20.458496,3.874816,24.333312
144,32,128,32,128,19027,3,2.81088,20.41856,1,20.485121,3.884032,24.369153
145,32,128,32,128,19105,3,2.808832,20.396032,1,20.462591,3.887104,24.349695
146,32,128,32,128,19178,3,2.806784,20.421633,1,20.475904,3.883008,24.358912
147,32,128,32,128,19255,3,2.812928,20.412416,1,20.470783,3.893248,24.364031
148,32,128,32,128,19334,3,2.814976,20.443136,1,20.501505,3.888128,24.389633
149,32,128,32,128,19412,3,2.808832,20.424704,1,20.484097,3.881984,24.366081
150,32,128,32,128,19482,3,2.816,20.432896,1,20.497408,3.893248,24.390656
151,32,128,32,128,19565,3,2.819072,20.461569,1,20.526079,3.900416,24.426495
152,32,128,32,128,19635,3,2.809856,20.498432,1,20.556801,3.88608,24.442881
153,32,636,32,636,19573,3,4.071424,-1,0,49.652737,5.132288,54.785025
154,32,128,32,128,19653,3,2.860032,21.02784,1,21.095425,3.9424,25.037825
155,32,1146,32,1146,19469,3,5.27872,-1,0,77.441025,6.33856,83.779585
156,32,128,32,128,19548,3,2.875392,21.193727,1,21.255169,3.959808,25.214977
157,32,1146,32,1146,19373,3,5.264384,-1,0,77.27002,6.321152,83.591172
158,32,128,32,128,19444,3,2.84672,21.213184,1,21.272575,3.928064,25.200639
159,32,1653,32,1653,19135,3,6.465536,-1,0,104.639488,7.525376,112.164864
160,32,1146,32,1146,18957,3,5.286912,-1,0,79.75322,6.347776,86.100996
161,32,1654,32,1654,18643,3,6.470656,-1,0,106.405891,7.53664,113.942532
162,32,128,32,128,18719,3,2.878464,21.441536,1,21.486591,3.96288,25.449471
163,32,128,32,128,18803,3,2.843648,21.054464,1,21.116928,3.924992,25.04192
164,32,128,32,128,18876,3,2.824192,20.804607,1,20.862976,3.900416,24.763392
