step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,exec_ms,sample_ms,step_ms
0,32,64,-1,-1,-1,-1,-1,24.047615,1,3810.382812,12304.754883,16115.137695
1,32,32,-1,-1,-1,-1,-1,15.071232,1,16.478209,4.017152,20.49536
2,1,513,-1,-1,-1,-1,-1,-1,0,62.342144,0.836608,63.178752
3,18,8192,-1,-1,-1,-1,-1,-1,0,500.634613,0.861184,501.495797
4,32,7229,-1,-1,-1,-1,-1,-1,0,441.732086,0.877568,442.609654
5,32,32,-1,-1,-1,-1,-1,15.659008,1,15.721472,0.878592,16.600064
6,32,32,-1,-1,-1,-1,-1,15.500288,1,15.54432,0.891904,16.436224
7,32,32,-1,-1,-1,-1,-1,15.423488,1,15.466496,0.893952,16.360448
8,32,32,-1,-1,-1,-1,-1,15.372288,1,15.413248,0.884736,16.297984
9,32,32,-1,-1,-1,-1,-1,15.367168,1,15.409152,0.882688,16.29184
10,32,32,-1,-1,-1,-1,-1,15.371264,1,15.414272,0.877568,16.29184
11,32,32,-1,-1,-1,-1,-1,15.369216,1,15.412224,0.884736,16.29696
12,32,32,-1,-1,-1,-1,-1,15.376384,1,15.419392,0.879616,16.299008
13,32,32,-1,-1,-1,-1,-1,15.332352,1,15.37536,0.879616,16.254976
14,32,32,-1,-1,-1,-1,-1,15.30368,1,15.346688,0.8704,16.217088
15,32,32,-1,-1,-1,-1,-1,15.301632,1,15.345664,0.884736,16.2304
16,32,32,-1,-1,-1,-1,-1,15.307776,1,15.351808,0.889856,16.241664
17,32,32,-1,-1,-1,-1,-1,15.312896,1,15.355904,0.872448,16.228352
18,32,32,-1,-1,-1,-1,-1,15.323136,1,15.387648,0.884736,16.272384
19,32,32,-1,-1,-1,-1,-1,15.328256,1,15.394816,0.883712,16.278528
20,32,32,-1,-1,-1,-1,-1,15.341568,1,15.410176,0.886784,16.29696
21,32,32,-1,-1,-1,-1,-1,15.326208,1,15.39072,0.883712,16.274432
22,32,32,-1,-1,-1,-1,-1,15.333376,1,15.376384,0.874496,16.25088
23,32,32,-1,-1,-1,-1,-1,15.347712,1,15.392768,0.8704,16.263168
24,32,32,-1,-1,-1,-1,-1,15.335424,1,15.38048,0.878592,16.259072
25,32,32,-1,-1,-1,-1,-1,15.327232,1,15.371264,0.868352,16.239616
26,32,32,-1,-1,-1,-1,-1,15.318016,1,15.363072,0.884736,16.247808
27,32,32,-1,-1,-1,-1,-1,15.321088,1,15.363072,0.882688,16.24576
28,32,32,-1,-1,-1,-1,-1,15.328256,1,15.369216,0.873472,16.242688
29,32,32,-1,-1,-1,-1,-1,15.325184,1,15.369216,0.884736,16.253952
30,32,32,-1,-1,-1,-1,-1,15.337472,1,15.381504,0.879616,16.26112
31,32,32,-1,-1,-1,-1,-1,15.32416,1,15.37024,0.878592,16.248832
32,32,32,-1,-1,-1,-1,-1,15.323136,1,15.367168,0.883712,16.25088
33,32,32,-1,-1,-1,-1,-1,15.326208,1,15.371264,0.886784,16.258048
34,32,32,-1,-1,-1,-1,-1,15.336448,1,15.40096,0.87552,16.27648
35,32,32,-1,-1,-1,-1,-1,15.322112,1,15.387648,0.888832,16.27648
36,32,32,-1,-1,-1,-1,-1,15.321088,1,15.388672,0.873472,16.262144
37,32,32,-1,-1,-1,-1,-1,15.340544,1,15.404032,0.877568,16.2816
38,32,32,-1,-1,-1,-1,-1,15.347712,1,15.388672,0.882688,16.27136
39,32,32,-1,-1,-1,-1,-1,15.330304,1,15.371264,0.879616,16.25088
40,32,32,-1,-1,-1,-1,-1,15.340544,1,15.383552,0.877568,16.26112
41,32,32,-1,-1,-1,-1,-1,15.346688,1,15.39072,0.877568,16.268288
42,32,32,-1,-1,-1,-1,-1,15.340544,1,15.383552,0.881664,16.265216
43,32,32,-1,-1,-1,-1,-1,15.35488,1,15.396864,0.879616,16.27648
44,32,32,-1,-1,-1,-1,-1,15.345664,1,15.388672,0.874496,16.263168
45,32,32,-1,-1,-1,-1,-1,15.36,1,15.404032,0.879616,16.283648
46,32,32,-1,-1,-1,-1,-1,15.356928,1,15.399936,0.883712,16.283648
47,32,32,-1,-1,-1,-1,-1,15.347712,1,15.389696,0.881664,16.27136
48,32,32,-1,-1,-1,-1,-1,15.352832,1,15.39584,0.882688,16.278528
49,32,32,-1,-1,-1,-1,-1,15.345664,1,15.388672,0.884736,16.273408
50,32,32,-1,-1,-1,-1,-1,15.355904,1,15.420416,0.879616,16.300032
51,32,32,-1,-1,-1,-1,-1,15.361024,1,15.427584,0.88064,16.308224
