step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,exec_ms,sample_ms,step_ms
0,16,32,-1,-1,-1,-1,-1,20.242432,1,3742.70874,12204.732422,15947.441162
1,16,16,-1,-1,-1,-1,-1,13.232128,1,14.539776,3.866624,18.4064
2,1,1025,-1,-1,-1,-1,-1,-1,0,96.63488,0.832512,97.467392
3,10,8192,-1,-1,-1,-1,-1,-1,0,535.447571,0.827392,536.274963
4,16,6950,-1,-1,-1,-1,-1,-1,0,440.838135,0.83968,441.677815
5,16,16,-1,-1,-1,-1,-1,14.066688,1,14.125056,0.831488,14.956544
6,16,16,-1,-1,-1,-1,-1,14.025728,1,14.068736,0.82944,14.898176
7,16,16,-1,-1,-1,-1,-1,13.903872,1,13.94688,0.82432,14.7712
8,16,16,-1,-1,-1,-1,-1,13.831168,1,13.8752,0.82432,14.69952
9,16,16,-1,-1,-1,-1,-1,13.799424,1,13.840384,0.825344,14.665728
10,16,16,-1,-1,-1,-1,-1,13.800448,1,13.843456,0.82432,14.667776
11,16,16,-1,-1,-1,-1,-1,13.802496,1,13.84448,0.828416,14.672896
12,16,16,-1,-1,-1,-1,-1,13.796352,1,13.838336,0.828416,14.666752
13,16,16,-1,-1,-1,-1,-1,13.787136,1,13.82912,0.827392,14.656512
14,16,16,-1,-1,-1,-1,-1,13.814784,1,13.858816,0.82432,14.683136
15,16,16,-1,-1,-1,-1,-1,13.764608,1,13.806592,0.826368,14.63296
16,16,16,-1,-1,-1,-1,-1,13.7984,1,13.840384,0.826368,14.666752
17,16,16,-1,-1,-1,-1,-1,13.807616,1,13.8496,0.821248,14.670848
18,16,16,-1,-1,-1,-1,-1,13.769728,1,13.833216,0.823296,14.656512
19,16,16,-1,-1,-1,-1,-1,13.778944,1,13.845504,0.823296,14.6688
20,16,16,-1,-1,-1,-1,-1,13.78304,1,13.83936,0.823296,14.662656
21,16,16,-1,-1,-1,-1,-1,13.7984,1,13.862912,0.82432,14.687232
22,16,16,-1,-1,-1,-1,-1,13.785088,1,13.827072,0.823296,14.650368
23,16,16,-1,-1,-1,-1,-1,13.769728,1,13.811712,0.825344,14.637056
24,16,16,-1,-1,-1,-1,-1,13.811712,1,13.853696,0.822272,14.675968
25,16,16,-1,-1,-1,-1,-1,13.791232,1,13.832192,0.82432,14.656512
26,16,16,-1,-1,-1,-1,-1,13.81376,1,13.856768,0.82432,14.681088
27,16,16,-1,-1,-1,-1,-1,13.81888,1,13.85984,0.822272,14.682112
28,16,16,-1,-1,-1,-1,-1,13.7984,1,13.83936,0.826368,14.665728
29,16,16,-1,-1,-1,-1,-1,13.800448,1,13.840384,0.826368,14.666752
30,16,16,-1,-1,-1,-1,-1,13.795328,1,13.836288,0.82432,14.660608
31,16,16,-1,-1,-1,-1,-1,13.78816,1,13.830144,0.826368,14.656512
32,16,16,-1,-1,-1,-1,-1,13.810688,1,13.851648,0.822272,14.67392
