step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,exec_ms,sample_ms,step_ms
0,32,64,-1,-1,-1,-1,-1,25.323521,1,75.394051,175.572998,250.967049
1,32,32,-1,-1,-1,-1,-1,15.048704,1,16.105473,4.002816,20.108289
2,1,1025,-1,-1,-1,-1,-1,-1,0,93.362175,0.827392,94.189567
3,10,8192,-1,-1,-1,-1,-1,-1,0,505.475067,0.828416,506.303483
4,18,8192,-1,-1,-1,-1,-1,-1,0,504.395782,0.863232,505.259014
5,26,8192,-1,-1,-1,-1,-1,-1,0,512.305176,0.878592,513.183768
6,32,6749,-1,-1,-1,-1,-1,-1,0,422.440948,0.889856,423.330804
7,32,32,-1,-1,-1,-1,-1,17.67424,1,17.740801,0.882688,18.623489
8,32,32,-1,-1,-1,-1,-1,17.482752,1,17.526785,0.87552,18.402305
9,32,32,-1,-1,-1,-1,-1,17.302528,1,17.345535,0.874496,18.220031
10,32,32,-1,-1,-1,-1,-1,17.253376,1,17.297407,0.884736,18.182143
11,32,32,-1,-1,-1,-1,-1,17.197056,1,17.241089,0.884736,18.125825
12,32,32,-1,-1,-1,-1,-1,17.191936,1,17.233919,0.8704,18.104319
13,32,32,-1,-1,-1,-1,-1,17.169409,1,17.212416,0.871424,18.08384
14,32,32,-1,-1,-1,-1,-1,17.189888,1,17.232897,0.879616,18.112513
15,32,32,-1,-1,-1,-1,-1,17.153025,1,17.196032,0.873472,18.069504
16,32,32,-1,-1,-1,-1,-1,17.14176,1,17.185793,0.867328,18.053121
17,32,32,-1,-1,-1,-1,-1,17.135616,1,17.177601,0.872448,18.050049
18,32,32,-1,-1,-1,-1,-1,17.140736,1,17.205248,0.878592,18.08384
19,32,32,-1,-1,-1,-1,-1,17.174528,1,17.241089,0.88064,18.121729
20,32,32,-1,-1,-1,-1,-1,17.159168,1,17.22368,0.877568,18.101249
21,32,32,-1,-1,-1,-1,-1,17.155071,1,17.222656,0.88064,18.103296
22,32,32,-1,-1,-1,-1,-1,17.165312,1,17.229824,0.88064,18.110464
23,32,32,-1,-1,-1,-1,-1,17.164288,1,17.2288,0.881664,18.110464
24,32,32,-1,-1,-1,-1,-1,17.156096,1,17.199104,0.878592,18.077696
25,32,32,-1,-1,-1,-1,-1,17.153025,1,17.197056,0.882688,18.079744
26,32,32,-1,-1,-1,-1,-1,17.16736,1,17.211391,0.877568,18.088959
27,32,32,-1,-1,-1,-1,-1,17.160192,1,17.203199,0.878592,18.081791
28,32,32,-1,-1,-1,-1,-1,17.148928,1,17.191936,0.871424,18.063361
29,32,32,-1,-1,-1,-1,-1,17.152,1,17.195007,0.872448,18.067455
30,32,32,-1,-1,-1,-1,-1,17.148928,1,17.191936,0.867328,18.059264
31,32,32,-1,-1,-1,-1,-1,17.136641,1,17.178623,0.873472,18.052095
32,32,32,-1,-1,-1,-1,-1,17.155071,1,17.19808,0.8704,18.06848
33,32,32,-1,-1,-1,-1,-1,17.139711,1,17.181696,0.871424,18.05312
34,32,32,-1,-1,-1,-1,-1,17.14176,1,17.208321,0.879616,18.087937
35,32,32,-1,-1,-1,-1,-1,17.170431,1,17.236992,0.882688,18.11968
36,32,32,-1,-1,-1,-1,-1,17.168385,1,17.233919,0.877568,18.111487
37,32,32,-1,-1,-1,-1,-1,17.169409,1,17.233919,0.878592,18.112511
38,32,32,-1,-1,-1,-1,-1,17.165312,1,17.222656,0.88576,18.108416
39,32,32,-1,-1,-1,-1,-1,17.181696,1,17.247232,0.883712,18.130944
40,32,32,-1,-1,-1,-1,-1,17.163263,1,17.207296,0.879616,18.086912
41,32,32,-1,-1,-1,-1,-1,17.176577,1,17.218559,0.872448,18.091007
42,32,32,-1,-1,-1,-1,-1,17.163263,1,17.205248,0.877568,18.082816
43,32,32,-1,-1,-1,-1,-1,17.169409,1,17.21344,0.879616,18.093056
44,32,32,-1,-1,-1,-1,-1,17.166336,1,17.208321,0.871424,18.079745
45,32,32,-1,-1,-1,-1,-1,17.159168,1,17.202175,0.87552,18.077695
46,32,32,-1,-1,-1,-1,-1,17.176577,1,17.219584,0.878592,18.098176
47,32,32,-1,-1,-1,-1,-1,17.174528,1,17.216513,0.882688,18.099201
48,32,32,-1,-1,-1,-1,-1,17.168385,1,17.210367,0.879616,18.089983
49,32,32,-1,-1,-1,-1,-1,17.185793,1,17.2288,0.8704,18.0992
50,32,32,-1,-1,-1,-1,-1,17.179647,1,17.243135,0.876544,18.119679
51,32,32,-1,-1,-1,-1,-1,17.184769,1,17.249281,0.8704,18.119681
52,32,32,-1,-1,-1,-1,-1,17.19808,1,17.264641,0.867328,18.131969
53,32,32,-1,-1,-1,-1,-1,17.201153,1,17.268736,0.87552,18.144256
54,32,32,-1,-1,-1,-1,-1,17.201153,1,17.267712,0.868352,18.136064
55,32,32,-1,-1,-1,-1,-1,17.200129,1,17.264641,0.886784,18.151425
56,32,32,-1,-1,-1,-1,-1,17.210367,1,17.2544,0.879616,18.134016
57,32,32,-1,-1,-1,-1,-1,17.201153,1,17.24416,0.883712,18.127872
58,32,32,-1,-1,-1,-1,-1,17.208321,1,17.251328,0.88064,18.131967
59,32,32,-1,-1,-1,-1,-1,17.214464,1,17.258495,0.878592,18.137087
60,32,32,-1,-1,-1,-1,-1,17.226751,1,17.26976,0.868352,18.138112
61,32,32,-1,-1,-1,-1,-1,17.215488,1,17.25952,0.866304,18.125824
62,32,32,-1,-1,-1,-1,-1,17.210367,1,17.2544,0.864256,18.118656
63,32,32,-1,-1,-1,-1,-1,17.218559,1,17.260544,0.869376,18.12992
64,32,32,-1,-1,-1,-1,-1,17.215488,1,17.258495,0.8704,18.128895
65,32,32,-1,-1,-1,-1,-1,17.200129,1,17.24416,0.881664,18.125824
66,32,32,-1,-1,-1,-1,-1,17.219584,1,17.284096,0.881664,18.16576
67,32,32,-1,-1,-1,-1,-1,17.219584,1,17.286144,0.879616,18.16576
68,32,32,-1,-1,-1,-1,-1,17.22368,1,17.288193,0.88576,18.173953
69,32,32,-1,-1,-1,-1,-1,17.21344,1,17.272833,0.879616,18.152449
70,32,32,-1,-1,-1,-1,-1,17.221632,1,17.286144,0.876544,18.162688
71,32,32,-1,-1,-1,-1,-1,17.217537,1,17.284096,0.884736,18.168832
72,32,32,-1,-1,-1,-1,-1,17.216513,1,17.25952,0.884736,18.144256
73,32,32,-1,-1,-1,-1,-1,17.2544,1,17.296385,0.881664,18.178049
74,32,32,-1,-1,-1,-1,-1,17.250303,1,17.292288,0.876544,18.168832
75,32,32,-1,-1,-1,-1,-1,17.2544,1,17.297407,0.878592,18.175999
76,32,32,-1,-1,-1,-1,-1,17.248257,1,17.292288,0.877568,18.169856
77,32,32,-1,-1,-1,-1,-1,17.272833,1,17.314816,0.871424,18.18624
78,32,32,-1,-1,-1,-1,-1,17.253376,1,17.295361,0.874496,18.169857
79,32,32,-1,-1,-1,-1,-1,17.270784,1,17.311745,0.866304,18.178049
80,32,32,-1,-1,-1,-1,-1,17.277952,1,17.321983,0.869376,18.191359
81,32,32,-1,-1,-1,-1,-1,17.270784,1,17.313791,0.866304,18.180095
82,32,32,-1,-1,-1,-1,-1,17.270784,1,17.334272,0.8704,18.204672
83,32,32,-1,-1,-1,-1,-1,17.261568,1,17.327105,0.8704,18.197505
84,32,32,-1,-1,-1,-1,-1,17.274879,1,17.3312,0.8704,18.2016
85,32,32,-1,-1,-1,-1,-1,17.263617,1,17.328129,0.871424,18.199553
86,32,32,-1,-1,-1,-1,-1,17.262592,1,17.327105,0.8704,18.197505
87,32,32,-1,-1,-1,-1,-1,17.271809,1,17.336321,0.873472,18.209793
88,32,32,-1,-1,-1,-1,-1,17.253376,1,17.296385,0.877568,18.173953
89,32,32,-1,-1,-1,-1,-1,17.284096,1,17.32608,0.868352,18.194432
90,32,32,-1,-1,-1,-1,-1,17.294336,1,17.337343,0.869376,18.206719
91,32,32,-1,-1,-1,-1,-1,17.292288,1,17.336321,0.872448,18.208769
92,32,32,-1,-1,-1,-1,-1,17.294336,1,17.337343,0.868352,18.205695
93,32,32,-1,-1,-1,-1,-1,17.305599,1,17.347584,0.872448,18.220032
94,32,32,-1,-1,-1,-1,-1,17.309696,1,17.350657,0.869376,18.220033
95,32,32,-1,-1,-1,-1,-1,17.306623,1,17.348608,0.869376,18.217984
96,32,32,-1,-1,-1,-1,-1,17.290239,1,17.332224,0.8704,18.202624
97,32,32,-1,-1,-1,-1,-1,17.294336,1,17.336321,0.864256,18.200577
98,32,32,-1,-1,-1,-1,-1,17.295361,1,17.351681,0.868352,18.220033
99,32,32,-1,-1,-1,-1,-1,17.299456,1,17.362944,0.866304,18.229248
100,32,32,-1,-1,-1,-1,-1,17.296385,1,17.362944,0.871424,18.234368
101,32,32,-1,-1,-1,-1,-1,17.311745,1,17.378304,0.871424,18.249728
