step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,step_ms
45,128,512,128,512,141739,3,6.380544,84.649986
46,128,512,128,512,142032,3,6.380544,83.891197
47,128,512,128,512,142337,3,6.340608,83.869698
48,128,512,128,512,142639,3,6.346752,84.527107
49,128,512,128,512,142967,3,6.41536,84.525055
50,128,512,128,512,143261,3,6.398976,84.632576
51,128,1533,128,512,143577,3,6.380544,148.576263
52,128,1532,128,1533,143755,3,9.14944,150.080505
53,128,3575,128,1532,143936,3,9.203712,281.553925
54,128,1533,128,3575,143862,3,14.761984,149.634048
55,128,5617,128,1533,144063,3,9.161728,395.322357
56,128,1533,128,5617,143742,3,19.535872,150.019073
57,128,2554,128,1533,143928,3,9.150464,208.998398
58,128,2554,128,2554,143958,3,11.643904,209.09671
59,128,7657,128,2554,144038,3,11.675648,516.506653
60,128,7659,128,7657,143432,3,24.574976,518.835205
61,125,8192,128,7659,142836,3,24.590336,549.711853
62,128,8192,125,8192,138158,3,26.395647,551.673828
63,128,5549,128,8192,140427,3,26.198015,394.710022
64,128,5617,128,5549,141183,3,19.55328,396.844025
65,125,8192,128,5617,140854,3,19.430401,550.70105
66,123,8192,125,8192,136141,3,26.116096,550.869995
67,127,8192,123,8192,132602,3,26.078209,551.134216
68,128,7029,127,8192,137155,3,26.149887,491.909119
69,128,3575,128,7029,138228,3,23.43936,279.908356
70,128,4595,128,3575,138151,3,14.67904,336.438263
71,128,5616,128,4595,137931,3,17.138687,396.681213
72,128,7659,128,5616,137524,3,19.489792,517.047302
73,128,5616,128,7659,136863,3,24.562689,395.782135
74,128,6636,128,5616,136484,3,19.503103,454.668274
75,128,2554,128,6636,136009,3,22.024193,206.649338
76,128,5615,128,2554,136071,3,11.541504,395.569153
77,128,1533,128,5615,135718,3,19.533825,147.484665
78,128,3559,128,1533,135917,3,9.08288,279.364594
79,128,512,128,3559,135807,3,14.67904,82.878464
80,128,1533,128,512,136113,3,6.331392,146.803711
81,128,512,128,1533,136310,3,9.06752,83.321854
82,128,512,128,512,136632,3,6.335488,82.853889
83,128,1533,128,512,136958,3,6.308864,147.775482
84,128,512,128,1533,137155,3,9.110528,83.346436
85,128,1533,128,512,137491,3,6.339584,148.139008
86,128,512,128,1533,137675,3,9.172992,83.408897
87,128,512,128,512,138018,3,6.3232,83.276802
88,128,512,128,512,138332,3,6.340608,82.807808
89,128,512,128,512,138654,3,6.311936,83.243011
90,128,512,128,512,138965,3,6.335488,83.185661
91,128,512,128,512,139272,3,6.325248,83.160065
92,128,512,128,512,139579,3,6.373376,83.570686
93,128,512,128,512,139886,3,6.372352,83.859459
94,128,512,128,512,140206,3,6.381568,83.924995
95,128,512,128,512,140509,3,6.377472,83.899391
96,128,512,128,512,140813,3,6.406144,84.384766
97,128,512,128,512,141126,3,6.407168,84.092926
98,128,512,128,512,141463,3,6.393856,83.700737
99,128,1533,128,512,141800,3,6.383616,149.462021
100,128,512,128,1533,141977,3,9.176064,84.744194
101,128,512,128,512,142270,3,6.406144,84.329475
102,128,512,128,512,142582,3,6.392832,84.142082
103,128,1533,128,512,142900,3,6.387712,150.458374
104,128,512,128,1533,143043,3,9.197568,85.223427
105,128,3575,128,512,143367,3,6.428672,281.963531
106,128,4596,128,3575,143277,3,14.788608,337.82785
107,128,1533,128,4596,143073,3,17.091583,150.087677
108,128,5617,128,1533,143232,3,9.165824,397.234161
109,128,4596,128,5617,142875,3,19.500032,338.04187
110,128,2553,128,4596,142651,3,17.101824,207.704071
111,128,4596,128,2553,142708,3,11.655168,339.022858
112,128,3574,128,4596,142492,3,17.029119,280.845306
113,128,4596,128,3574,142389,3,14.79168,336.69632
114,126,8192,128,4596,142188,3,17.246208,553.41571
115,128,6058,126,8192,138672,3,26.180609,429.876221
116,128,4595,128,6058,141136,3,21.025791,338.572296
117,126,8192,128,4595,140897,3,17.074177,553.405457
118,126,8192,126,8192,137363,3,26.164225,553.252869
119,128,7588,126,8192,136154,3,26.1632,516.977661
120,128,6636,128,7588,138945,3,24.576,456.176636
121,128,7659,128,6636,138496,3,22.072321,517.187561
122,128,2554,128,7659,137892,3,24.771584,208.11264
123,128,1533,128,2554,137962,3,11.5712,148.636673
124,126,8192,128,1533,138151,3,9.167872,551.928833
125,128,7066,126,8192,134684,3,26.149887,491.801605
126,128,5617,128,7066,136959,3,23.471104,396.212219
127,128,3575,128,5617,136639,3,19.605503,279.519226
128,128,1533,128,3575,136569,3,14.68416,148.070404
129,128,3575,128,1533,136774,3,9.102336,279.252991
130,128,3575,128,3575,136693,3,14.809088,280.549377
131,128,4596,128,3575,136601,3,14.80704,335.71225
132,128,1533,128,4596,136326,3,16.98304,148.110336
133,128,512,128,1533,136517,3,9.089024,83.137535
134,128,512,128,512,136827,3,6.3232,82.69619
135,128,512,128,512,137121,3,6.299648,83.205116
136,128,2554,128,512,137425,3,6.3488,205.526016
137,128,512,128,2554,137496,3,11.56608,83.648514
138,128,2553,128,512,137825,3,6.360064,206.76506
139,128,512,128,2553,137872,3,11.56608,83.928062
140,128,1533,128,512,138184,3,6.335488,147.855362
141,128,1533,128,1533,138365,3,9.12896,147.832825
142,128,512,128,1533,138529,3,9.125888,83.807236
143,128,512,128,512,138850,3,6.376448,83.600388
144,128,512,128,512,139144,3,6.317056,83.220482
145,128,512,128,512,139460,3,6.341632,83.305473
146,128,1533,128,512,139793,3,6.346752,148.745209
147,128,512,128,1533,139944,3,9.15456,84.407295
148,128,512,128,512,140253,3,6.361088,83.54509
149,128,512,128,512,140579,3,6.380544,84.312065
150,128,512,128,512,140885,3,6.38976,83.710976
151,128,1533,128,512,141181,3,6.36416,149.150726
152,128,512,128,1533,141357,3,9.218048,84.857857
153,128,1533,128,512,141672,3,6.41536,148.94899
154,128,512,128,1533,141870,3,9.227264,84.947968
155,128,512,128,512,142205,3,6.402048,84.169731
156,128,512,128,512,142526,3,6.361088,84.223999
157,128,2554,128,512,142835,3,6.351872,208.951294
158,128,2553,128,2554,142917,3,11.613184,209.327103
159,128,3575,128,2553,142932,3,11.74016,282.092529
160,128,1533,128,3575,142882,3,14.908416,149.902328
161,128,4596,128,1533,143057,3,9.201664,337.583099
162,128,3574,128,4596,142846,3,17.093632,282.981384
163,128,1516,128,3574,142793,3,14.80192,149.657593
164,128,7658,128,1516,142986,3,9.15968,517.706726
165,128,6637,128,7658,142337,3,24.621056,457.659393
166,128,6638,128,6637,141888,3,22.116352,456.807434
167,128,3574,128,6638,141458,3,22.110209,281.386993
168,128,5616,128,3574,141400,3,14.756864,397.630463
169,128,4595,128,5616,141034,3,19.657728,337.809418
170,128,7659,128,4595,140846,3,17.219584,518.834167
171,128,4595,128,7659,140209,3,24.60672,337.585144
172,128,3575,128,4595,139987,3,17.163263,280.889343
173,128,7657,128,3575,139918,3,14.71488,520.098816
174,128,6638,128,7657,139334,3,24.584192,456.060913
175,128,7658,128,6638,138854,3,22.07744,519.672852
176,128,3574,128,7658,138243,3,24.580095,279.985138
177,126,8192,128,3574,138127,3,14.718976,551.693298
178,128,4049,126,8192,134595,3,26.088448,303.754242
179,128,1533,128,4049,137293,3,15.619072,148.175873
180,128,3575,128,1533,137521,3,9.095168,279.056396
181,128,4596,128,3575,137438,3,14.708736,337.377289
182,128,1517,128,4596,137194,3,17.15712,148.340729
183,128,1533,128,1517,137399,3,9.117696,148.058105
184,128,3575,128,1533,137592,3,9.112576,278.908936
185,128,3382,128,3575,137495,3,14.703616,257.385468
186,128,5616,128,3382,137411,3,13.83936,397.678589
187,128,512,128,5616,137095,3,19.591167,83.62291
188,128,512,128,512,137436,3,6.371328,82.860031
189,128,2553,128,512,137762,3,6.339584,205.260803
190,128,512,128,2553,137780,3,11.556864,83.704834
191,128,512,128,512,138070,3,6.344704,83.046402
192,128,1533,128,512,138386,3,6.3232,148.214783
193,128,2554,128,1533,138538,3,9.181184,207.466492
194,128,2554,128,2554,138574,3,11.652096,207.921158
195,128,2554,128,2554,138608,3,11.572224,206.828537
196,128,512,128,2554,138669,3,11.677696,84.001793
197,128,512,128,512,138986,3,6.368256,83.341309
198,128,512,128,512,139322,3,6.332416,83.651581
199,128,1532,128,512,139637,3,6.387712,148.475906
200,128,512,128,1532,139837,3,9.115648,83.956734
201,128,512,128,512,140154,3,6.398976,83.901443
202,128,1533,128,512,140478,3,6.355968,148.958206
203,128,512,128,1533,140676,3,9.165824,84.261887
204,128,1533,128,512,140974,3,6.377472,148.60083
205,128,2554,128,1533,141164,3,9.151488,208.363525
206,128,1533,128,2554,141200,3,11.619328,149.801987
207,128,1533,128,1533,141396,3,9.222144,149.148666
208,128,1533,128,1533,141564,3,9.179136,149.640198
209,128,512,128,1533,141721,3,9.18016,84.829185
210,128,1533,128,512,142028,3,6.413312,149.240829
211,128,3575,128,1533,142197,3,9.192448,281.45459
212,128,2554,128,3575,142132,3,14.788608,208.493561
213,128,3575,128,2554,142167,3,11.641856,282.478607
214,128,3575,128,3575,142091,3,14.900224,280.378357
215,128,2554,128,3575,142016,3,14.872576,208.639999
216,128,2553,128,2554,142093,3,11.635712,208.701447
217,128,5617,128,2553,142149,3,11.64288,397.462524
218,128,4596,128,5617,141831,3,19.658752,337.50119
219,128,6638,128,4596,141627,3,17.025024,459.346954
220,128,5616,128,6638,141131,3,22.103041,397.59259
221,128,5616,128,5616,140817,3,19.585024,396.959747
222,128,4596,128,5616,140461,3,19.606527,338.102264
223,128,4595,128,4596,140258,3,17.206272,336.374786
224,128,5615,128,4595,140103,3,17.204224,398.178314
225,128,5617,128,5615,139746,3,19.635201,397.545471
226,128,3575,128,5617,139388,3,19.634176,280.877045
227,128,3574,128,3575,139327,3,14.747648,280.521729
228,128,6622,128,3574,139231,3,14.790656,458.25946
229,128,3575,128,6622,138773,3,22.063105,280.627197
230,128,5617,128,3575,138696,3,14.845952,396.454926
231,128,4595,128,5617,138360,3,19.618816,337.953796
232,128,4595,128,4595,138146,3,17.020927,336.15564
233,128,3575,128,4595,137938,3,17.166336,280.640503
234,128,1532,128,3575,137849,3,14.826496,148.472839
235,128,6622,128,1532,138020,3,9.1648,457.317383
236,128,1533,128,6622,137514,3,22.041599,149.612549
237,128,3575,128,1533,137700,3,9.161728,279.657471
238,128,3575,128,3575,137661,3,14.828544,281.245697
239,128,1533,128,3575,137608,3,14.820352,148.476929
240,128,2554,128,1533,137786,3,9.124864,207.143936
241,128,512,128,2554,137846,3,11.66336,84.264961
242,128,512,128,512,138143,3,6.340608,83.723267
243,128,3575,128,512,138447,3,6.36416,279.791626
244,128,1532,128,3575,138356,3,14.727168,148.461563
245,128,2553,128,1532,138526,3,9.12384,206.811142
246,128,2553,128,2553,138570,3,11.669504,208.667648
247,128,3575,128,2553,138609,3,11.68384,280.83609
248,128,1533,128,3575,138515,3,14.721024,148.690948
249,128,512,128,1533,138698,3,9.12896,83.79187
250,128,512,128,512,139016,3,6.383616,83.310593
251,128,512,128,512,139348,3,6.3488,83.177475
252,128,512,128,512,139635,3,6.35904,84.189186
253,128,1533,128,512,139949,3,6.388736,149.25415
254,128,512,128,1533,140115,3,9.192448,84.518913
255,128,512,128,512,140430,3,6.397952,84.244476
256,128,512,128,512,140744,3,6.404096,84.311043
257,128,512,128,512,141051,3,6.406144,84.372482
258,128,2552,128,512,141368,3,6.380544,208.186371
259,128,2554,128,2552,141407,3,11.589632,208.441345
260,128,512,128,2554,141464,3,11.687936,85.360641
261,128,2554,128,512,141764,3,6.408192,208.108551
262,128,3575,128,2554,141789,3,11.707392,283.123718
263,128,4596,128,3575,141708,3,14.895104,337.560577
264,128,3575,128,4596,141470,3,17.226751,282.011658
265,128,2554,128,3575,141352,3,14.887936,209.173508
266,128,1533,128,2554,141407,3,11.713536,150.543365
267,128,512,128,1533,141594,3,9.182208,85.065727
268,128,3575,128,512,141899,3,6.41536,281.049103
269,128,3574,128,3575,141790,3,14.783488,281.817078
270,128,1533,128,3574,141709,3,14.892032,150.003708
271,128,3573,128,1533,141917,3,9.271296,282.771454
272,128,4596,128,3573,141859,3,14.882816,337.48172
273,128,8192,128,4596,141630,3,17.185793,556.627991
274,128,3038,128,8192,140372,3,26.191872,243.85434
275,128,5616,128,3038,140928,3,13.212672,397.256714
276,128,6638,128,5616,140610,3,19.644417,458.735626
277,128,5617,128,6638,140133,3,22.081535,398.77121
278,128,5616,128,5617,139804,3,19.64032,397.408264
279,128,3574,128,5616,139400,3,19.613695,282.151947
280,128,4596,128,3574,139324,3,14.85312,337.603577
281,128,4580,128,4596,139128,3,17.195007,338.400269
282,128,5617,128,4580,138890,3,17.188864,397.255676
283,128,4596,128,5617,138546,3,19.625984,337.565704
284,128,2554,128,4596,138345,3,17.026049,208.386047
285,128,5617,128,2554,138395,3,11.74528,397.38266
286,128,4596,128,5617,138068,3,19.617792,339.014648
287,128,3575,128,4596,137834,3,17.016832,280.386566
288,128,1532,128,3575,137755,3,14.712832,148.475906
289,128,512,128,1532,137939,3,9.112576,84.324348
290,128,2553,128,512,138236,3,6.406144,206.974976
291,128,512,128,2553,138274,3,11.66336,84.65715
292,128,2554,128,512,138605,3,6.393856,207.341568
293,128,3575,128,2554,138665,3,11.648,281.937927
294,128,4596,128,3575,138599,3,14.729216,337.681396
295,128,2554,128,4596,138385,3,17.17248,208.362503
296,128,2554,128,2554,138446,3,11.547648,208.210938
297,128,5617,128,2554,138502,3,11.672576,396.559357
298,128,1533,128,5617,138125,3,19.597313,149.649414
299,128,1533,128,1533,138314,3,9.14432,149.193726
300,128,512,128,1533,138492,3,9.165824,84.02739
301,128,1533,128,512,138799,3,6.335488,148.732925
302,128,512,128,1533,139000,3,9.186304,84.379646
303,128,512,128,512,139308,3,6.406144,83.908607
304,128,1533,128,512,139613,3,6.401024,148.54451
305,128,1533,128,1533,139782,3,9.145344,149.204987
306,128,512,128,1533,139924,3,9.157632,84.494339
307,128,512,128,512,140233,3,6.437888,84.187134
308,128,1533,128,512,140536,3,6.398976,148.926468
309,128,2554,128,1533,140720,3,9.143296,210.489349
310,128,512,128,2554,140770,3,11.71456,85.053436
311,128,1533,128,512,141098,3,6.388736,149.094406
312,128,3575,128,1533,141274,3,9.176064,282.144775
313,128,2553,128,3575,141174,3,14.887936,209.136642
314,128,1533,128,2553,141210,3,11.6224,150.206467
315,128,2554,128,1533,141369,3,9.178112,209.258499
316,128,3574,128,2554,141398,3,11.61728,282.018829
317,128,3575,128,3574,141313,3,14.887936,283.07251
318,128,2553,128,3575,141248,3,14.838784,208.754684
319,128,1533,128,2553,141317,3,11.721728,150.628357
320,128,2554,128,1533,141513,3,9.214976,208.73114
321,128,2554,128,2554,141569,3,11.628544,208.53862
322,128,3574,128,2554,141631,3,11.674624,282.562561
323,128,3574,128,3574,141566,3,14.88384,284.003326
324,128,1533,128,3574,141431,3,14.881792,150.199295
325,128,6638,128,1533,141592,3,9.223168,457.733124
326,128,6635,128,6638,141145,3,22.0928,461.180939
327,128,4595,128,6635,140688,3,22.147072,338.469879
328,128,4595,128,4595,140487,3,17.211391,338.224121
329,128,3575,128,4595,140295,3,17.215488,282.930176
330,128,7659,128,3575,140217,3,14.742528,520.712219
331,128,3558,128,7659,139643,3,24.827904,282.807281
332,128,4596,128,3558,139577,3,14.857216,338.608124
333,128,5616,128,4596,139375,3,17.192961,397.921295
334,128,8192,128,5616,139040,3,19.788799,555.902954
335,128,4058,128,8192,137802,3,26.155008,305.863678
336,128,4595,128,4058,138182,3,15.634432,337.390594
337,128,5616,128,4595,137942,3,17.130495,398.53772
338,128,2554,128,5616,137606,3,19.708927,208.920578
339,128,1533,128,2554,137652,3,11.657216,148.61824
340,128,1533,128,1533,137840,3,9.10848,148.215805
341,128,3575,128,1533,138034,3,9.13408,280.726532
342,128,3574,128,3575,137932,3,14.958592,282.647552
343,128,3575,128,3574,137872,3,14.828544,281.473022
344,128,2554,128,3575,137790,3,14.846976,207.569916
345,128,2554,128,2554,137824,3,11.57632,207.570938
346,128,1533,128,2554,137868,3,11.595776,149.834747
347,128,512,128,1533,138060,3,9.20576,84.099075
348,128,512,128,512,138375,3,6.351872,83.61779
349,128,2554,128,512,138692,3,6.358016,207.377411
350,128,3575,128,2554,138726,3,11.677696,282.350586
351,128,1533,128,3575,138672,3,14.840832,148.867065
352,128,4595,128,1533,138858,3,9.1648,340.018188
353,128,1533,128,4595,138628,3,17.03936,149.542908
354,128,3575,128,1533,138804,3,9.141248,280.91391
355,128,512,128,3575,138731,3,14.846976,84.472832
356,128,512,128,512,139033,3,6.378496,84.073471
357,128,1533,128,512,139349,3,6.377472,148.851715
358,128,1533,128,1533,139502,3,9.198592,149.413895
359,128,512,128,1533,139671,3,9.209856,84.960258
360,128,1533,128,512,139971,3,6.377472,148.753403
361,128,512,128,1533,140147,3,9.138176,84.682755
362,128,1533,128,512,140429,3,6.380544,149.222397
363,128,3574,128,1533,140625,3,9.224192,282.969086
364,128,1532,128,3574,140571,3,14.874624,150.079483
365,128,3575,128,1532,140754,3,9.209856,282.102783
366,128,512,128,3575,140660,3,14.880768,84.945923
367,128,2554,128,512,140968,3,6.401024,209.25235
368,128,512,128,2554,141011,3,11.61728,85.1968
369,128,1533,128,512,141324,3,6.445056,149.230591
370,128,1533,128,1533,141473,3,9.16992,149.465088
371,128,2554,128,1533,141652,3,9.179136,208.852997
372,128,1533,128,2554,141705,3,11.71968,150.984711
373,128,6636,128,1533,141877,3,9.182208,459.901947
374,128,1533,128,6636,141383,3,22.287359,150.622208
375,128,2554,128,1533,141592,3,9.182208,208.908295
376,128,2554,128,2554,141601,3,11.711488,209.746948
377,128,1533,128,2554,141656,3,11.7248,150.470657
378,128,2554,128,1533,141811,3,9.163776,209.509369
379,128,3575,128,2554,141862,3,11.79136,283.203583
380,128,2554,128,3575,141780,3,14.881792,208.838654
381,128,3574,128,2554,141812,3,11.717632,284.038147
382,128,3575,128,3574,141751,3,14.882816,283.401215
383,128,4595,128,3575,141652,3,14.897152,338.951172
384,126,8192,128,4595,141448,3,17.220608,556.734436
385,128,7112,126,8192,137889,3,26.382336,495.609863
386,128,7658,128,7112,140193,3,23.738367,522.799133
387,128,7658,128,7658,139550,3,24.710144,521.404419
388,128,6637,128,7658,138963,3,24.561665,461.180939
389,128,3575,128,6637,138480,3,22.047745,281.871368
390,128,5616,128,3575,138401,3,14.83264,397.376526
391,128,5616,128,5616,138049,3,19.772415,399.68869
392,128,3575,128,5616,137736,3,19.591167,281.670654
393,128,1532,128,3575,137670,3,14.821376,148.499451
394,128,2554,128,1532,137850,3,9.116672,208.028671
395,128,4595,128,2554,137921,3,11.74528,338.927612
