step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,step_ms
94,16,16,-1,-1,-1,-1,-1,13.932544,1,13.976576
95,16,16,-1,-1,-1,-1,-1,13.91616,1,13.960192
96,16,16,-1,-1,-1,-1,-1,13.929472,1,13.974528
97,16,16,-1,-1,-1,-1,-1,13.930496,1,13.974528
98,16,16,-1,-1,-1,-1,-1,13.896704,1,13.947904
99,16,16,-1,-1,-1,-1,-1,13.904896,1,13.969408
100,16,16,-1,-1,-1,-1,-1,13.876224,1,13.94176
101,16,16,-1,-1,-1,-1,-1,13.907968,1,13.976576
102,16,16,-1,-1,-1,-1,-1,13.869056,1,13.935616
103,16,16,-1,-1,-1,-1,-1,13.888512,1,13.933568
104,16,16,-1,-1,-1,-1,-1,13.953024,1,13.996032
105,16,16,-1,-1,-1,-1,-1,13.897728,1,13.969408
106,16,16,-1,-1,-1,-1,-1,13.892608,1,13.934592
107,16,16,-1,-1,-1,-1,-1,13.939712,1,13.983744
108,16,16,-1,-1,-1,-1,-1,13.918208,1,13.984768
109,16,16,-1,-1,-1,-1,-1,13.901824,1,13.97248
110,16,16,-1,-1,-1,-1,-1,13.949952,1,14.016512
111,16,16,-1,-1,-1,-1,-1,13.95712,1,14.000128
112,16,16,-1,-1,-1,-1,-1,13.934592,1,13.991936
113,16,16,-1,-1,-1,-1,-1,13.897728,1,13.96736
114,16,16,-1,-1,-1,-1,-1,13.952,1,13.993984
115,16,16,-1,-1,-1,-1,-1,13.913088,1,13.9776
116,16,16,-1,-1,-1,-1,-1,13.937664,1,14.0032
117,16,1024,-1,-1,-1,-1,-1,-1,0,69.343231
118,16,1024,-1,-1,-1,-1,-1,-1,0,70.829056
119,16,1024,-1,-1,-1,-1,-1,-1,0,70.844414
120,16,16,-1,-1,-1,-1,-1,14.03904,1,14.082048
121,16,16,-1,-1,-1,-1,-1,13.944832,1,13.98784
122,16,1024,-1,-1,-1,-1,-1,-1,0,69.710846
123,16,1024,-1,-1,-1,-1,-1,-1,0,70.85363
124,16,1024,-1,-1,-1,-1,-1,-1,0,70.8311
125,16,1024,-1,-1,-1,-1,-1,-1,0,70.857727
126,16,1024,-1,-1,-1,-1,-1,-1,0,70.977539
127,16,16,-1,-1,-1,-1,-1,13.96736,1,14.009344
128,16,16,-1,-1,-1,-1,-1,13.935616,1,13.979648
129,16,1023,-1,-1,-1,-1,-1,-1,0,69.697533
130,16,16,-1,-1,-1,-1,-1,13.975552,1,14.041088
131,16,2031,-1,-1,-1,-1,-1,-1,0,128.755707
132,16,16,-1,-1,-1,-1,-1,13.906944,1,13.973504
133,16,16,-1,-1,-1,-1,-1,13.852672,1,13.919232
134,16,16,-1,-1,-1,-1,-1,13.804544,1,13.861888
135,16,2032,-1,-1,-1,-1,-1,-1,0,128.371719
