step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,step_ms
95,32,128,-1,-1,-1,-1,-1,23.547903,1,23.617537
96,32,128,-1,-1,-1,-1,-1,23.560192,1,23.626753
97,32,128,-1,-1,-1,-1,-1,23.576576,1,23.645184
98,32,128,-1,-1,-1,-1,-1,23.599104,1,23.666689
99,32,128,-1,-1,-1,-1,-1,23.584768,1,23.6544
100,32,128,-1,-1,-1,-1,-1,23.585793,1,23.6544
101,32,1149,-1,-1,-1,-1,-1,-1,0,80.516098
102,32,128,-1,-1,-1,-1,-1,24.224768,1,24.294399
103,32,128,-1,-1,-1,-1,-1,23.923712,1,23.990273
104,32,1149,-1,-1,-1,-1,-1,-1,0,80.885757
105,32,2170,-1,-1,-1,-1,-1,-1,0,144.495621
106,32,128,-1,-1,-1,-1,-1,24.31488,1,24.383488
107,32,3191,-1,-1,-1,-1,-1,-1,0,202.375168
108,32,4210,-1,-1,-1,-1,-1,-1,0,267.539459
109,32,128,-1,-1,-1,-1,-1,24.454144,1,24.523775
110,32,2170,-1,-1,-1,-1,-1,-1,0,144.199677
111,32,1149,-1,-1,-1,-1,-1,-1,0,82.249725
112,32,1149,-1,-1,-1,-1,-1,-1,0,82.448387
113,32,3191,-1,-1,-1,-1,-1,-1,0,204.006393
114,32,2169,-1,-1,-1,-1,-1,-1,0,144.0
115,32,2169,-1,-1,-1,-1,-1,-1,0,143.686661
116,32,128,-1,-1,-1,-1,-1,24.219648,1,24.280064
117,32,2170,-1,-1,-1,-1,-1,-1,0,142.724091
118,32,1148,-1,-1,-1,-1,-1,-1,0,81.924095
119,32,2170,-1,-1,-1,-1,-1,-1,0,144.585724
120,32,1149,-1,-1,-1,-1,-1,-1,0,82.239487
121,32,128,-1,-1,-1,-1,-1,24.370176,1,24.439808
122,32,2170,-1,-1,-1,-1,-1,-1,0,143.934464
123,32,128,-1,-1,-1,-1,-1,24.251392,1,24.321024
124,32,128,-1,-1,-1,-1,-1,23.934977,1,24.004608
125,32,128,-1,-1,-1,-1,-1,23.725056,1,23.793665
126,32,128,-1,-1,-1,-1,-1,23.696384,1,23.755775
127,32,128,-1,-1,-1,-1,-1,23.71072,1,23.779327
128,32,1149,-1,-1,-1,-1,-1,-1,0,80.520195
129,32,128,-1,-1,-1,-1,-1,24.168447,1,24.239103
130,32,1149,-1,-1,-1,-1,-1,-1,0,80.871422
131,32,128,-1,-1,-1,-1,-1,24.184832,1,24.253441
132,32,128,-1,-1,-1,-1,-1,23.891968,1,23.962624
133,32,128,-1,-1,-1,-1,-1,23.682049,1,23.752705
134,32,128,-1,-1,-1,-1,-1,23.720961,1,23.790592
135,32,128,-1,-1,-1,-1,-1,23.708672,1,23.775232
